inputFileName=c2670.bench; numberOfInputs=233; numberOfOutputs=140; numberOfGates=1193; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
2332; 2750; 2830; 2; 2; 0.0016764459346186086; 3; 1; 8; [2750, 2830]; [2034, 2675, 2751]; [2830]; [2931]; {2830}; {101}; 46.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x00001xxxxxxxxxxxxxxx
2333; 2750; 2931; 3; 3; 0.002514668901927913; 5; 1; 32; [2750, 2830, 2931]; [2034, 2675, 2751, 2829, 1302]; [2931]; [3038, 3079]; {2931}; {11101}; 47.0; xxxxxxxx1xxxxxxxxx111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxx10x00000xxxxxxxxxxxxxxx
2334; 2751; 2751; 1; 1; 8.382229673093043E-4; 5; 1; 32; [2751]; [2676, 2677, 2678, 2679, 2680]; [2751]; [2830]; {2751}; {01101}; 46.0; xxx111xx1xx0111111111101111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x10010xxxxxxxxxxxxxxx
2335; 2751; 2830; 2; 2; 0.0016764459346186086; 6; 1; 64; [2751, 2830]; [2676, 2677, 2678, 2679, 2680, 2750]; [2830]; [2931]; {2830}; {110100}; 47.0; xxx111xx1xx011111111100111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000001x0100xxxxxxxxxxxxxxxx
2336; 2751; 2931; 3; 3; 0.002514668901927913; 8; 1; 256; [2751, 2830, 2931]; [2676, 2677, 2678, 2679, 2680, 2750, 2829, 1302]; [2931]; [3038, 3079]; {2931}; {00101011}; 46.0; xxx111xx1xx011111111100111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x00x000000000x1011xxxxxxxxxxxxxxxx
2337; 2760; 2760; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2760]; [1588, 2693]; [2760]; [2841]; {2760}; {10}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0001010xxxxxxxxxxxx0
2338; 2760; 2841; 2; 2; 0.0016764459346186086; 3; 1; 8; [2760, 2841]; [1588, 2693, 2694]; [2841]; [2970, 3826]; {2841}; {000}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0001000xxxxxxxxxxxx0
2339; 2761; 2761; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2761]; [2540]; [2761]; [3143, 3146, 3149, 3152]; {2761}; {0}; 49.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxx1111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxx11011x1xxxxxxxxxxxxxxxxxxx
2340; 2766; 2766; 1; 1; 8.382229673093043E-4; 1; 1; 2; [2766]; [2540]; [2766]; [3163, 3166, 3169, 3172]; {2766}; {1}; 63.0; xxxxxxx1xxxxxxxxxxxxxxxxxxxxx1xx0xxxxxxxxxx0xxxxxxxxx0x1111xxxxx0xxxxxxxxx0xxx0xx00x0xxx0xx00x0xxx0xx00x0xxx0xx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxx1xxxx11011x1xxxxxxxxxxxxxxxxxxx
2341; 2771; 2771; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2771]; [2443, 2695]; [2771]; [2877]; {2771}; {01}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx0xxxxxxxxxx0xxxxxx1x101110111xxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2342; 2771; 2877; 2; 2; 0.0016764459346186086; 3; 1; 8; [2771, 2877]; [2443, 2695, 2772]; [2877]; [3073, 3175]; {2877}; {111}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx0x0xxxxxxxx00xxxxx1x101010111xxx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2343; 2771; 3238; 6; 6; 0.005029337803855826; 5; 1; 32; [2771, 2877, 3073, 3175, 3176, 3238]; [2443, 2695, 2772, 3072, 2874]; [3238]; [3405, 3667]; {3238}; {11011}; 47.0; none
2344; 2771; 3721; 10; 10; 0.008382229673093043; 7; 1; 128; [2771, 2877, 3073, 3175, 3176, 3238, 3405, 3593, 3667, 3721]; [2443, 2695, 2772, 3072, 2874, 3522, 3592]; [3721]; [3750]; {3721}; {1010010}; 48.0; none
2345; 2771; 3750; 11; 11; 0.009220452640402346; 7; 1; 128; [2771, 2877, 3073, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750]; [2443, 2695, 2772, 3072, 2874, 3522, 3592]; [3750]; [3790]; {3750}; {0011101}; 46.0; none
2346; 2771; 3790; 12; 12; 0.010058675607711651; 8; 1; 256; [2771, 2877, 3073, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750, 3790]; [2443, 2695, 2772, 3072, 2874, 3522, 3592, 800]; [3790]; [3809, 3819]; {3790}; {01110010}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxxxxxxx1x111111010xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2347; 2772; 2772; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2772]; [2440, 2696]; [2772]; [2877]; {2772}; {01}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx0xxxxxxxxxx0xxxxxx1x101110111xxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2348; 2772; 2877; 2; 2; 0.0016764459346186086; 3; 1; 8; [2772, 2877]; [2440, 2696, 2771]; [2877]; [3073, 3175]; {2877}; {000}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx0x0xxxxxxxx00xxxxx1x101010111xxx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2349; 2772; 3238; 6; 6; 0.005029337803855826; 5; 1; 32; [2772, 2877, 3073, 3175, 3176, 3238]; [2440, 2696, 2771, 3072, 2874]; [3238]; [3405, 3667]; {3238}; {11101}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx00xx0xxxxxx0xx0xxx1x100110111xxx00xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2350; 2772; 3721; 10; 10; 0.008382229673093043; 7; 1; 128; [2772, 2877, 3073, 3175, 3176, 3238, 3405, 3593, 3667, 3721]; [2440, 2696, 2771, 3072, 2874, 3522, 3592]; [3721]; [3750]; {3721}; {1000010}; 32.0; none
2351; 2772; 3750; 11; 11; 0.009220452640402346; 7; 1; 128; [2772, 2877, 3073, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750]; [2440, 2696, 2771, 3072, 2874, 3522, 3592]; [3750]; [3790]; {3750}; {1110010}; 31.0; none
2352; 2772; 3790; 12; 12; 0.010058675607711651; 8; 1; 256; [2772, 2877, 3073, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750, 3790]; [2440, 2696, 2771, 3072, 2874, 3522, 3592, 800]; [3790]; [3809, 3819]; {3790}; {01000110}; 47.0; none
2353; 2773; 2773; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2773]; [2449, 2697]; [2773]; [2874]; {2773}; {11}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx0x0xxxxxxxx00xxxxx1x101010111xxx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2354; 2773; 2874; 2; 2; 0.0016764459346186086; 3; 1; 8; [2773, 2874]; [2449, 2697, 2774]; [2874]; [3072, 3176]; {2874}; {111}; 50.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx0x0xxxxxxxx00xxxxx1x101010111xxx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2355; 2773; 3238; 6; 6; 0.005029337803855826; 5; 1; 32; [2773, 2874, 3072, 3175, 3176, 3238]; [2449, 2697, 2774, 2877, 3073]; [3238]; [3405, 3667]; {3238}; {00001}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx0xxxx0xxxxx0xxx0xxx1x011110111xx0xxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2356; 2773; 3721; 10; 10; 0.008382229673093043; 7; 1; 128; [2773, 2874, 3072, 3175, 3176, 3238, 3405, 3593, 3667, 3721]; [2449, 2697, 2774, 2877, 3073, 3522, 3592]; [3721]; [3750]; {3721}; {0010111}; 47.0; none
2357; 2773; 3750; 11; 11; 0.009220452640402346; 7; 1; 128; [2773, 2874, 3072, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750]; [2449, 2697, 2774, 2877, 3073, 3522, 3592]; [3750]; [3790]; {3750}; {1010101}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx00xxxxxxxxx00xxxxxx1x001111010xx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2358; 2773; 3790; 12; 12; 0.010058675607711651; 8; 1; 256; [2773, 2874, 3072, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750, 3790]; [2449, 2697, 2774, 2877, 3073, 3522, 3592, 800]; [3790]; [3809, 3819]; {3790}; {01110111}; 46.0; none
2359; 2774; 2774; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2774]; [2446, 2698]; [2774]; [2874]; {2774}; {10}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx00x0xxxxxxx000xxxxx1x001010111xx00x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2360; 2774; 2874; 2; 2; 0.0016764459346186086; 3; 1; 8; [2774, 2874]; [2446, 2698, 2773]; [2874]; [3072, 3176]; {2874}; {101}; 63.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxx00x0xxxxxxx000xxxxx1x001010111xx00x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2361; 2774; 3238; 6; 6; 0.005029337803855826; 5; 1; 32; [2774, 2874, 3072, 3175, 3176, 3238]; [2446, 2698, 2773, 2877, 3073]; [3238]; [3405, 3667]; {3238}; {10100}; 32.0; none
2362; 2774; 3721; 10; 10; 0.008382229673093043; 7; 1; 128; [2774, 2874, 3072, 3175, 3176, 3238, 3405, 3593, 3667, 3721]; [2446, 2698, 2773, 2877, 3073, 3522, 3592]; [3721]; [3750]; {3721}; {1000011}; 32.0; none
2363; 2774; 3750; 11; 11; 0.009220452640402346; 7; 1; 128; [2774, 2874, 3072, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750]; [2446, 2698, 2773, 2877, 3073, 3522, 3592]; [3750]; [3790]; {3750}; {1100111}; 31.0; none
2364; 2774; 3790; 12; 12; 0.010058675607711651; 8; 1; 256; [2774, 2874, 3072, 3175, 3176, 3238, 3405, 3593, 3667, 3721, 3750, 3790]; [2446, 2698, 2773, 2877, 3073, 3522, 3592, 800]; [3790]; [3809, 3819]; {3790}; {11010111}; 47.0; none
2365; 2775; 2775; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2775]; [2460, 2699]; [2775]; [2885]; {2775}; {10}; 49.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxx0xxxxx1x1000xx011xxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2366; 2775; 2885; 2; 2; 0.0016764459346186086; 3; 1; 8; [2775, 2885]; [2460, 2699, 2776]; [2885]; [3075, 3177]; {2885}; {101}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00xxxxxxxxx0xxxxx1x1000xx011xxxx00xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2367; 2775; 3241; 6; 6; 0.005029337803855826; 5; 1; 32; [2775, 2885, 3075, 3177, 3178, 3241]; [2460, 2699, 2776, 3074, 2882]; [3241]; [3406, 3668]; {3241}; {11110}; 32.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx0xxxxxx0xx0xx1x1110xx011xxxxx0xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2368; 2775; 3722; 10; 10; 0.008382229673093043; 7; 1; 128; [2775, 2885, 3075, 3177, 3178, 3241, 3406, 3595, 3668, 3722]; [2460, 2699, 2776, 3074, 2882, 3525, 3594]; [3722]; [3753]; {3722}; {0010000}; 48.0; none
2369; 2775; 3753; 11; 11; 0.009220452640402346; 8; 1; 256; [2775, 2885, 3075, 3177, 3178, 3241, 3406, 3595, 3668, 3722, 3753]; [2460, 2699, 2776, 3074, 2882, 3525, 3594, 246]; [3753]; [3780]; {3753}; {01010100}; 31.0; none
2370; 2776; 2776; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2776]; [2457, 2700]; [2776]; [2885]; {2776}; {11}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxx1x1001xx011xxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2371; 2776; 2885; 2; 2; 0.0016764459346186086; 3; 1; 8; [2776, 2885]; [2457, 2700, 2775]; [2885]; [3075, 3177]; {2885}; {110}; 31.0; none
2372; 2776; 3241; 6; 6; 0.005029337803855826; 5; 1; 32; [2776, 2885, 3075, 3177, 3178, 3241]; [2457, 2700, 2775, 3074, 2882]; [3241]; [3406, 3668]; {3241}; {01000}; 48.0; none
2373; 2776; 3722; 10; 10; 0.008382229673093043; 7; 1; 128; [2776, 2885, 3075, 3177, 3178, 3241, 3406, 3595, 3668, 3722]; [2457, 2700, 2775, 3074, 2882, 3525, 3594]; [3722]; [3753]; {3722}; {0010001}; 47.0; none
2374; 2776; 3753; 11; 11; 0.009220452640402346; 8; 1; 256; [2776, 2885, 3075, 3177, 3178, 3241, 3406, 3595, 3668, 3722, 3753]; [2457, 2700, 2775, 3074, 2882, 3525, 3594, 246]; [3753]; [3780]; {3753}; {11001111}; 47.0; none
2375; 2777; 2777; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2777]; [2466, 2701]; [2777]; [2882]; {2777}; {10}; 50.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx00x0xxxxxxx000xxxxx1x0010xx011xx00x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2376; 2777; 2882; 2; 2; 0.0016764459346186086; 3; 1; 8; [2777, 2882]; [2466, 2701, 2778]; [2882]; [3074, 3178]; {2882}; {110}; 47.0; none
2377; 2777; 3241; 6; 6; 0.005029337803855826; 5; 1; 32; [2777, 2882, 3074, 3177, 3178, 3241]; [2466, 2701, 2778, 2885, 3075]; [3241]; [3406, 3668]; {3241}; {00111}; 47.0; none
2378; 2777; 3722; 10; 10; 0.008382229673093043; 7; 1; 128; [2777, 2882, 3074, 3177, 3178, 3241, 3406, 3595, 3668, 3722]; [2466, 2701, 2778, 2885, 3075, 3525, 3594]; [3722]; [3753]; {3722}; {1110101}; 63.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxx0xxxxxx1x1011xx110xxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx11x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2379; 2777; 3753; 11; 11; 0.009220452640402346; 8; 1; 256; [2777, 2882, 3074, 3177, 3178, 3241, 3406, 3595, 3668, 3722, 3753]; [2466, 2701, 2778, 2885, 3075, 3525, 3594, 246]; [3753]; [3780]; {3753}; {11011010}; 47.0; none
2380; 2778; 2778; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2778]; [2463, 2702]; [2778]; [2882]; {2778}; {11}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx0xxxxxxx0x0xxxxx1x0110xx011xx0xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2381; 2778; 2882; 2; 2; 0.0016764459346186086; 3; 1; 8; [2778, 2882]; [2463, 2702, 2777]; [2882]; [3074, 3178]; {2882}; {000}; 63.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0xxxxxxxx00xxxxx1x1010xx011xxx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2382; 2778; 3241; 6; 6; 0.005029337803855826; 5; 1; 32; [2778, 2882, 3074, 3177, 3178, 3241]; [2463, 2702, 2777, 2885, 3075]; [3241]; [3406, 3668]; {3241}; {00010}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x0xx0xxxxx00xx0xx1x1010xx011xxx0x0xx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x1xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2383; 2778; 3722; 10; 10; 0.008382229673093043; 7; 1; 128; [2778, 2882, 3074, 3177, 3178, 3241, 3406, 3595, 3668, 3722]; [2463, 2702, 2777, 2885, 3075, 3525, 3594]; [3722]; [3753]; {3722}; {1011010}; 62.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1x0010xx010xx000xx0x01x0010xx011xx00x0xx0x0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx10x0xx1xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx
2384; 2778; 3753; 11; 11; 0.009220452640402346; 8; 1; 256; [2778, 2882, 3074, 3177, 3178, 3241, 3406, 3595, 3668, 3722, 3753]; [2463, 2702, 2777, 2885, 3075, 3525, 3594, 246]; [3753]; [3780]; {3753}; {10110000}; 63.0; none
2385; 2781; 2781; 1; 1; 8.382229673093043E-4; 2; 1; 4; [2781]; [2490, 2707]; [2781]; [2888]; {2781}; {11}; 48.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00xxx0000x101010000x00xxx0000x00xxx000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx11xxxxxxxxxxx
2386; 2781; 2888; 2; 2; 0.0016764459346186086; 3; 1; 8; [2781, 2888]; [2490, 2707, 2782]; [2888]; [3049, 3410]; {2888}; {111}; 47.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x00xxx0000x101010000x00xxx0000x00xxx000xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx11xxxxxxxxxxx
2387; 2781; 3481; 6; 6; 0.005029337803855826; 5; 1; 32; [2781, 2888, 3049, 3289, 3410, 3481]; [2490, 2707, 2782, 3180, 3333]; [3481]; [3551]; {3481}; {01010}; 49.0; none
2388; 2781; 3551; 7; 7; 0.00586756077116513; 5; 1; 32; [2781, 2888, 3049, 3289, 3410, 3481, 3551]; [2490, 2707, 2782, 3180, 3333]; [3551]; [3600]; {3551}; {10000}; 47.0; none
2389; 2781; 3600; 8; 8; 0.006705783738474434; 6; 1; 64; [2781, 2888, 3049, 3289, 3410, 3481, 3551, 3600]; [2490, 2707, 2782, 3180, 3333, 800]; [3600]; [3671, 3727]; {3600}; {101110}; 62.0; none
