inputFileName=c7552.bench; numberOfInputs=207; numberOfOutputs=108; numberOfGates=3512; unusedNode=C
trial; number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
2; 111; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11110}; 202410.0; none
2; 112; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {1851}; {11111}; 47.0; none
2; 113; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00000}; 46.0; none
2; 114; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00001}; 262720.0; none
2; 115; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00010}; 252893.0; none
2; 116; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00011}; 31.0; none
2; 117; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00100}; 47.0; none
2; 118; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00101}; 265278.0; none
2; 119; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00110}; 252191.0; none
2; 120; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {00111}; 63.0; none
2; 121; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01000}; 62.0; none
2; 122; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01001}; 262658.0; none
2; 123; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01010}; 253018.0; none
2; 124; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01011}; 64.0; none
2; 125; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01100}; 47.0; none
2; 126; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01101}; 263079.0; none
2; 127; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01110}; 252316.0; none
2; 128; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {01111}; 48.0; none
2; 129; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10000}; 47.0; none
2; 130; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10001}; 267244.0; none
2; 131; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10010}; 257760.0; none
2; 132; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10011}; 63.0; none
2; 133; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10100}; 47.0; none
2; 134; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10101}; 268429.0; none
2; 135; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10110}; 257386.0; none
2; 136; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {10111}; 48.0; none
2; 137; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11000}; 47.0; none
2; 138; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11001}; 268195.0; none
2; 139; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11010}; 258711.0; none
2; 140; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11011}; 63.0; none
2; 141; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11100}; 46.0; none
2; 142; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11101}; 268102.0; none
2; 143; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11110}; 258431.0; none
2; 144; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {2561}; {11111}; 63.0; none
2; 145; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00000}; 47.0; none
2; 146; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00001}; 266027.0; none
2; 147; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00010}; 263930.0; none
2; 148; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00011}; 47.0; none
2; 149; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00100}; 47.0; none
2; 150; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00101}; 265980.0; none
2; 151; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00110}; 264390.0; none
2; 152; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {00111}; 64.0; none
2; 153; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01000}; 63.0; none
2; 154; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01001}; 265778.0; none
2; 155; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01010}; 263392.0; none
2; 156; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01011}; 63.0; none
2; 157; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01100}; 47.0; none
2; 158; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01101}; 265232.0; none
2; 159; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01110}; 264204.0; none
2; 160; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {01111}; 48.0; none
2; 161; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10000}; 47.0; none
2; 162; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10001}; 258477.0; none
2; 163; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10010}; 257869.0; none
2; 164; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10011}; 64.0; none
2; 165; 5837; 676; 11; 11; 0.003132118451025057; 5; 5; 160; [676, 1182, 1851, 1864, 2284, 2561, 3616, 4519, 4520, 5202, 5837]; [18, 160, 138, 1873, 1344]; [676, 1182, 1851, 2561, 5837]; [1160, 1194, 1233, 1244, 1862, 1863, 1865, 1866, 2282, 2283, 2285, 2286, 3195, 3236, 3577, 3652, 6845, 6851, 6854, 6855, 6858, 6860, 6861, 6863, 6864, 6866, 7506, 7524]; {5837}; {10100}; 47.0; none
