inputFileName=c880.bench; numberOfInputs=60; numberOfOutputs=26; numberOfGates=383; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
859; 510; 569; 3; 3; 0.007832898172323759; 4; 1; 16; [510, 540, 569]; [143, 483, 511, 488]; [569]; [625, 628, 631]; {569}; {0100}; 25.0; 1xx111xx110xxxx11xxxxxxxxxx0xxxxxx0xxxxxxxxxxxxxx00001xxxxx0
860; 511; 511; 1; 1; 0.0026109660574412533; 2; 1; 4; [511]; [111, 466]; [511]; [540]; {511}; {01}; 25.0; 11x1xxxx1x0xxxxxxxxxxxxxxxx0xxxxxx0xxxxxxxxxxxxxx00001xxxxx1
861; 511; 540; 2; 2; 0.005221932114882507; 3; 1; 8; [511, 540]; [111, 466, 510]; [540]; [569]; {540}; {100}; 25.0; 0xxxxxxxxx0xxxxxxxxxxxxxxxx1xxxxxx0xxxxxxxxxxxxxx00001xxxxx1
862; 511; 569; 3; 3; 0.007832898172323759; 4; 1; 16; [511, 540, 569]; [111, 466, 510, 488]; [569]; [625, 628, 631]; {569}; {1000}; 27.0; 10xx11xx110xxxx11xxxxxxxxxx1xxxxxx0xxxxxxxxxxxxxx00001xxxxx0
863; 512; 512; 1; 1; 0.0026109660574412533; 2; 1; 4; [512]; [146, 483]; [512]; [541]; {512}; {11}; 26.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxxx000010xxxx1
864; 512; 541; 2; 2; 0.005221932114882507; 3; 1; 8; [512, 541]; [146, 483, 513]; [541]; [573]; {541}; {001}; 27.0; 11x10xxx1x0xxxxxxxxxxxxxxxxx1xxxxxx0xxxxxxxxxxxxx000010xxxx1
865; 512; 573; 3; 3; 0.007832898172323759; 4; 1; 16; [512, 541, 573]; [146, 483, 513, 489]; [573]; [632, 635, 640]; {573}; {1111}; 25.0; 11x11xxx1x0xxxxxxxxxxxxxxxxx1xxxxxx1xxxxxxxxxxxxx000010xxxx1
866; 513; 513; 1; 1; 0.0026109660574412533; 2; 1; 4; [513]; [116, 466]; [513]; [541]; {513}; {00}; 26.0; 0xxxxxxxxx0xxxxxxxxxxxxxxxxx0xxxxxx0xxxxxxxxxxxxx000010xxxx1
867; 513; 541; 2; 2; 0.005221932114882507; 3; 1; 8; [513, 541]; [116, 466, 512]; [541]; [573]; {541}; {110}; 25.0; 11x1xxxx1x0xxxxxxxxxxxxxxxxx1xxxxxx0xxxxxxxxxxxxx000010xxxx1
868; 513; 573; 3; 3; 0.007832898172323759; 4; 1; 16; [513, 541, 573]; [116, 466, 512, 489]; [573]; [632, 635, 640]; {573}; {0011}; 26.0; 0xxxxxxxxx0xxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxxx000010xxxx1
869; 514; 514; 1; 1; 0.0026109660574412533; 2; 1; 4; [514]; [149, 483]; [514]; [542]; {514}; {01}; 26.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx0xxxxxxxxxxxx000010xxxx1
870; 514; 542; 2; 2; 0.005221932114882507; 3; 1; 8; [514, 542]; [149, 483, 515]; [542]; [577]; {542}; {110}; 26.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxx000010xxxx1
871; 514; 577; 3; 3; 0.007832898172323759; 4; 1; 16; [514, 542, 577]; [149, 483, 515, 490]; [577]; [641, 644, 650]; {577}; {1001}; 26.0; 1xx0xxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxx0xx000010xxxx1
872; 515; 515; 1; 1; 0.0026109660574412533; 2; 1; 4; [515]; [121, 466]; [515]; [542]; {515}; {11}; 25.0; 11x1xxxx1x0xxxxxxxxxxxxxxxxxx1xxxxxx0xxxxxxxxxxxx000010xxxx1
873; 515; 542; 2; 2; 0.005221932114882507; 3; 1; 8; [515, 542]; [121, 466, 514]; [542]; [577]; {542}; {111}; 27.0; 11x11xxx1x0xxxxxxxxxxxxxxxxxx1xxxxxx1xxxxxxxxxxxx000010xxxx1
874; 515; 577; 3; 3; 0.007832898172323759; 4; 1; 16; [515, 542, 577]; [121, 466, 514, 490]; [577]; [641, 644, 650]; {577}; {0000}; 27.0; 10xx11xx110xxxx11xxxxxxxxxxxx0xxxxxx0xxxxxxxxxxxx000010xxxx0
875; 516; 516; 1; 1; 0.0026109660574412533; 2; 1; 4; [516]; [153, 483]; [516]; [543]; {516}; {10}; 29.0; 1xx0xxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxx1xxxxxxxx0x000010xxxx1
876; 516; 543; 2; 2; 0.005221932114882507; 3; 1; 8; [516, 543]; [153, 483, 517]; [543]; [581]; {543}; {111}; 25.0; 11x11xxx1x0xxxxxxxxxxxxxxxxxxx1xxxxxxx1xxxxxxxxxx000010xxxx1
877; 516; 581; 3; 3; 0.007832898172323759; 4; 1; 16; [516, 543, 581]; [153, 483, 517, 491]; [581]; [651, 654, 659]; {581}; {1000}; 26.0; 1xx011xx11xxxxx11xxxxxxxxxxxxx0xxxxxxx1xxxxxxxx0x000010xxxx0
878; 517; 517; 1; 1; 0.0026109660574412533; 2; 1; 4; [517]; [126, 466]; [517]; [543]; {517}; {10}; 25.0; 0xxxxxxxxx0xxxxxxxxxxxxxxxxxxx1xxxxxxx0xxxxxxxxxx000010xxxx1
879; 517; 543; 2; 2; 0.005221932114882507; 3; 1; 8; [517, 543]; [126, 466, 516]; [543]; [581]; {543}; {010}; 25.0; 11x1xxxx1x0xxxxxxxxxxxxxxxxxxx0xxxxxxx0xxxxxxxxxx000010xxxx1
880; 517; 581; 3; 3; 0.007832898172323759; 4; 1; 16; [517, 543, 581]; [126, 466, 516, 491]; [581]; [651, 654, 659]; {581}; {1010}; 27.0; 10x111xx110xxxx11xxxxxxxxxxxxx1xxxxxxx1xxxxxxxxxx000010xxxx0
881; 518; 518; 1; 1; 0.0026109660574412533; 2; 1; 4; [518]; [130, 492]; [518]; [544]; {518}; {11}; 25.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111011111xxxxxxxxxxx
882; 518; 544; 2; 2; 0.005221932114882507; 3; 1; 8; [518, 544]; [130, 492, 519]; [544]; [585, 587]; {544}; {011}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx111011111xxxxxxxxxxx
883; 518; 661; 6; 6; 0.015665796344647518; 5; 1; 32; [518, 544, 585, 587, 589, 661]; [130, 492, 519, 547, 586]; [661]; [768]; {661}; {11111}; 27.0; none
884; 518; 768; 7; 7; 0.018276762402088774; 5; 1; 32; [518, 544, 585, 587, 589, 661, 768]; [130, 492, 519, 547, 586]; [768]; []; {768}; {11001}; 25.0; none
885; 519; 519; 1; 1; 0.0026109660574412533; 2; 1; 4; [519]; [130, 492]; [519]; [544]; {519}; {10}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111111111xxxxxxxxxxx
886; 519; 544; 2; 2; 0.005221932114882507; 3; 1; 8; [519, 544]; [130, 492, 518]; [544]; [585, 587]; {544}; {011}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx111011111xxxxxxxxxxx
887; 519; 661; 6; 6; 0.015665796344647518; 5; 1; 32; [519, 544, 585, 587, 589, 661]; [130, 492, 518, 547, 586]; [661]; [768]; {661}; {00000}; 26.0; none
888; 519; 768; 7; 7; 0.018276762402088774; 5; 1; 32; [519, 544, 585, 587, 589, 661, 768]; [130, 492, 518, 547, 586]; [768]; []; {768}; {01010}; 25.0; none
889; 520; 520; 1; 1; 0.0026109660574412533; 2; 1; 4; [520]; [495, 207]; [520]; [547]; {520}; {00}; 26.0; none
890; 520; 547; 2; 2; 0.005221932114882507; 3; 1; 8; [520, 547]; [495, 207, 521]; [547]; [586, 587]; {547}; {000}; 24.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111111110xxxxxxxxxxx
891; 520; 661; 6; 6; 0.015665796344647518; 5; 1; 32; [520, 547, 586, 587, 589, 661]; [495, 207, 521, 544, 585]; [661]; [768]; {661}; {11100}; 26.0; none
892; 520; 768; 7; 7; 0.018276762402088774; 5; 1; 32; [520, 547, 586, 587, 589, 661, 768]; [495, 207, 521, 544, 585]; [768]; []; {768}; {10001}; 27.0; none
893; 521; 521; 1; 1; 0.0026109660574412533; 2; 1; 4; [521]; [495, 207]; [521]; [547]; {521}; {01}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111111111xxxxxxxxxxx
894; 521; 547; 2; 2; 0.005221932114882507; 3; 1; 8; [521, 547]; [495, 207, 520]; [547]; [586, 587]; {547}; {000}; 25.0; none
895; 521; 661; 6; 6; 0.015665796344647518; 5; 1; 32; [521, 547, 586, 587, 589, 661]; [495, 207, 520, 544, 585]; [661]; [768]; {661}; {11010}; 27.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111011101xxxxxxxxxxx
896; 521; 768; 7; 7; 0.018276762402088774; 5; 1; 32; [521, 547, 586, 587, 589, 661, 768]; [495, 207, 520, 544, 585]; [768]; []; {768}; {11000}; 28.0; none
897; 522; 522; 1; 1; 0.0026109660574412533; 2; 1; 4; [522]; [451, 159]; [522]; [669]; {522}; {10}; 28.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx000x0xxxxxx
898; 522; 669; 2; 2; 0.005221932114882507; 3; 1; 8; [522, 669]; [451, 159, 596]; [669]; [867]; {669}; {110}; 27.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx00000xxxxxx
899; 522; 867; 3; 3; 0.007832898172323759; 5; 1; 32; [522, 669, 867]; [451, 159, 596, 859, 769]; [867]; [871]; {867}; {10011}; 31.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx000x0xxxxxx
900; 522; 871; 4; 4; 0.010443864229765013; 5; 1; 32; [522, 669, 867, 871]; [451, 159, 596, 859, 769]; [871]; [875]; {871}; {01111}; 33.0; 1xxx1xxx110xx0xxxxxxxxxxxxxxxxxxxx1xxxxx1xxxxxxxx00x01xxxxxx
901; 522; 875; 5; 5; 0.013054830287206266; 5; 1; 32; [522, 669, 867, 871, 875]; [451, 159, 596, 859, 769]; [875]; [878]; {875}; {10110}; 26.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxx1xxxx00xxxxxxxx001x1xxxxxx
902; 522; 878; 6; 6; 0.015665796344647518; 5; 1; 32; [522, 669, 867, 871, 875, 878]; [451, 159, 596, 859, 769]; [878]; []; {878}; {01101}; 26.0; 1xxx1xxx110xx0xxxxxxxxxxxxxxxxxxxx1xxxxx1xxxxxxxx1xx01xxxxx1
903; 523; 523; 1; 1; 0.0026109660574412533; 2; 1; 4; [523]; [451, 165]; [523]; [677]; {523}; {10}; 28.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxx000x0xxxxxx
904; 523; 677; 2; 2; 0.005221932114882507; 3; 1; 8; [523, 677]; [451, 165, 605]; [677]; [868]; {677}; {100}; 27.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxx000x0xxxxxx
905; 523; 868; 3; 3; 0.007832898172323759; 5; 1; 32; [523, 677, 868]; [451, 165, 605, 860, 770]; [868]; [872]; {868}; {11111}; 26.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxx1xxx0x1xxxxxxx00x01xxxxxx
906; 523; 872; 4; 4; 0.010443864229765013; 5; 1; 32; [523, 677, 868, 872]; [451, 165, 605, 860, 770]; [872]; [876]; {872}; {00000}; 27.0; 1xxx1xxx110xx0xxxxxxxxx1xxxxxxxxxxx1xxxxx0xxxxxxx1x1x0xxxxxx
907; 523; 876; 5; 5; 0.013054830287206266; 5; 1; 32; [523, 677, 868, 872, 876]; [451, 165, 605, 860, 770]; [876]; [879]; {876}; {00110}; 30.0; 1xxx1xxx110xx0xxxxxxxxxxxxxxxxxxxxx1xxxxx0xxxxxxx001x1xxxxxx
908; 523; 879; 6; 6; 0.015665796344647518; 5; 1; 32; [523, 677, 868, 872, 876, 879]; [451, 165, 605, 860, 770]; [879]; []; {879}; {10010}; 28.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxx1xxx0x0xxxxxxx001x0xxxxxx
909; 524; 524; 1; 1; 0.0026109660574412533; 2; 1; 4; [524]; [451, 171]; [524]; [686]; {524}; {00}; 26.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx000x0xxxxxx
910; 524; 686; 2; 2; 0.005221932114882507; 3; 1; 8; [524, 686]; [451, 171, 615]; [686]; [869]; {686}; {111}; 26.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxxx1xx0xx1xxxxxx00x01xxxxxx
911; 524; 869; 3; 3; 0.007832898172323759; 5; 1; 32; [524, 686, 869]; [451, 171, 615, 861, 771]; [869]; [873]; {869}; {10100}; 30.0; 111x1xx1111111xxxxxxxxxx1xxxxxxxxxxx1xx0xx0xxxxxx1x1x1xxxxxx
912; 524; 873; 4; 4; 0.010443864229765013; 5; 1; 32; [524, 686, 869, 873]; [451, 171, 615, 861, 771]; [873]; [877]; {873}; {10111}; 29.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxxx1xx0xx0xxxxxx000x1xxxxxx
913; 524; 877; 5; 5; 0.013054830287206266; 5; 1; 32; [524, 686, 869, 873, 877]; [451, 171, 615, 861, 771]; [877]; [880]; {877}; {01101}; 27.0; 1xxx1xxx110xx0xxxxxxxxxx1xxxxxxxxxxx1xxxxx1xxxxxx1xx01xxxxxx
914; 524; 880; 6; 6; 0.015665796344647518; 5; 1; 32; [524, 686, 869, 873, 877, 880]; [451, 171, 615, 861, 771]; [880]; []; {880}; {10001}; 28.0; 111xxxx1x11111xxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxxxxx1x0x0xxxxxx
915; 525; 525; 1; 1; 0.0026109660574412533; 2; 1; 4; [525]; [451, 177]; [525]; [696]; {525}; {01}; 28.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxx00000xxxxxx
916; 525; 696; 2; 2; 0.005221932114882507; 3; 1; 8; [525, 696]; [451, 177, 624]; [696]; [854]; {696}; {111}; 26.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxxxxx10xxx1xxxxx00x01xxxxxx
917; 525; 854; 3; 3; 0.007832898172323759; 5; 1; 32; [525, 696, 854]; [451, 177, 624, 845, 772]; [854]; [862]; {854}; {01111}; 27.0; 1xxx1xxx110xx0xxxxxxxxxxxxxxxxxxxxxxxx1xxxx1xxxxx00x01xxxxxx
918; 525; 862; 4; 4; 0.010443864229765013; 5; 1; 32; [525, 696, 854, 862]; [451, 177, 624, 845, 772]; [862]; [870]; {862}; {10110}; 28.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxxxxx10xxx0xxxxx001x1xxxxxx
919; 525; 870; 5; 5; 0.013054830287206266; 5; 1; 32; [525, 696, 854, 862, 870]; [451, 177, 624, 845, 772]; [870]; [874]; {870}; {11111}; 30.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxxxxx10xxx1xxxxx00x01xxxxxx
920; 525; 874; 6; 6; 0.015665796344647518; 5; 1; 32; [525, 696, 854, 862, 870, 874]; [451, 177, 624, 845, 772]; [874]; []; {874}; {10111}; 29.0; 111x1xx1111111xxxxxxxxxxxxxxxxxxxxxxxx10xxx0xxxxx000x1xxxxxx
921; 526; 526; 1; 1; 0.0026109660574412533; 2; 1; 4; [526]; [451, 183]; [526]; [704]; {526}; {00}; 26.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx000x0xxxxxx
922; 526; 704; 2; 2; 0.005221932114882507; 3; 1; 8; [526, 704]; [451, 183, 631]; [704]; [837]; {704}; {110}; 25.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxx00000xxxxxx
923; 526; 837; 3; 3; 0.007832898172323759; 5; 1; 32; [526, 704, 837]; [451, 183, 631, 826, 777]; [837]; [846]; {837}; {10111}; 25.0; 111x11x1111111x11xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx000x1xxxxx0
924; 526; 846; 4; 4; 0.010443864229765013; 5; 1; 32; [526, 704, 837, 846]; [451, 183, 631, 826, 777]; [846]; [855]; {846}; {10010}; 25.0; 111x11x1111111x11xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx001x0xxxxx0
925; 526; 855; 5; 5; 0.013054830287206266; 5; 1; 32; [526, 704, 837, 846, 855]; [451, 183, 631, 826, 777]; [855]; [863]; {855}; {00010}; 25.0; 1xxx11xx11xxx0x11xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxx001x0xxxxx0
926; 526; 863; 6; 6; 0.015665796344647518; 5; 1; 32; [526, 704, 837, 846, 855, 863]; [451, 183, 631, 826, 777]; [863]; []; {863}; {10101}; 25.0; 111x11x1111111x11xxxxxxxxx1xxxxxxxxxxxxxxxxx0xxxx1x0x1xxxxx0
927; 527; 527; 1; 1; 0.0026109660574412533; 2; 1; 4; [527]; [451, 189]; [527]; [838]; {527}; {01}; 27.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx000000xxxxx
928; 527; 838; 2; 2; 0.005221932114882507; 5; 1; 32; [527, 838]; [451, 189, 827, 781, 712]; [838]; [847]; {838}; {11111}; 28.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxx000000xxxxx
929; 527; 847; 3; 3; 0.007832898172323759; 5; 1; 32; [527, 838, 847]; [451, 189, 827, 781, 712]; [847]; [856]; {847}; {00001}; 27.0; 1xxx11xx11xxx0x11xxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxx1x1x00xxxx0
930; 527; 856; 4; 4; 0.010443864229765013; 5; 1; 32; [527, 838, 847, 856]; [451, 189, 827, 781, 712]; [856]; [864]; {856}; {11001}; 27.0; 111xxxx1x11111xxxxxxxxxxxxx10xxxxxx0xxxxxxxxx1xxx1x1x00xxxx1
931; 527; 864; 5; 5; 0.013054830287206266; 5; 1; 32; [527, 838, 847, 856, 864]; [451, 189, 827, 781, 712]; [864]; []; {864}; {10010}; 25.0; 111xxxx1x11111xxxxxxxxxxxxx1xxxxxxxxxxxxxxxxx0xxx1x0xx11xxxx
932; 528; 528; 1; 1; 0.0026109660574412533; 2; 1; 4; [528]; [451, 195]; [528]; [839]; {528}; {10}; 27.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx000x00xxxxx
933; 528; 839; 2; 2; 0.005221932114882507; 5; 1; 32; [528, 839]; [451, 195, 828, 785, 721]; [839]; [848]; {839}; {10110}; 30.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx000xx1x1xxx
934; 528; 848; 3; 3; 0.007832898172323759; 5; 1; 32; [528, 839, 848]; [451, 195, 828, 785, 721]; [848]; [857]; {848}; {10000}; 26.0; 111x11x1111111x11xxxxxxxxxxx1xxxxxxxxxxxxxxxxx0xx1x1xx1x1xx0
935; 528; 857; 4; 4; 0.010443864229765013; 5; 1; 32; [528, 839, 848, 857]; [451, 195, 828, 785, 721]; [857]; [865]; {857}; {01000}; 25.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxx10xxxxxx0xxxxxxxxx1xx1x1xx1x1xx1
936; 528; 865; 5; 5; 0.013054830287206266; 5; 1; 32; [528, 839, 848, 857, 865]; [451, 195, 828, 785, 721]; [865]; []; {865}; {00110}; 27.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xx000xx1x1xxx
937; 529; 529; 1; 1; 0.0026109660574412533; 2; 1; 4; [529]; [451, 201]; [529]; [811]; {529}; {10}; 27.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x000x00xxxxx
938; 529; 811; 2; 2; 0.005221932114882507; 5; 1; 32; [529, 811]; [451, 201, 805, 787, 731]; [811]; [829]; {811}; {01011}; 27.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxx1xxxxxxxxxxxxxxxxx1x1x0000xxxxx
939; 529; 829; 3; 3; 0.007832898172323759; 5; 1; 32; [529, 811, 829]; [451, 201, 805, 787, 731]; [829]; [840]; {829}; {11000}; 26.0; 111xxxx1x11111xxxxxxxxxxxxxxx10xxxxxxx0xxxxxxxx1x1x1xx1xxx11
940; 529; 840; 4; 4; 0.010443864229765013; 5; 1; 32; [529, 811, 829, 840]; [451, 201, 805, 787, 731]; [840]; [850]; {840}; {00110}; 27.0; xxxxxxxxxxxxx0xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x000xx1xxx1x
941; 529; 850; 5; 5; 0.013054830287206266; 5; 1; 32; [529, 811, 829, 840, 850]; [451, 201, 805, 787, 731]; [850]; []; {850}; {10110}; 25.0; 111xxxx1x11111xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0x000xx1xxx1x
942; 530; 530; 1; 1; 0.0026109660574412533; 2; 1; 4; [530]; [498, 499]; [530]; [550, 552]; {530}; {10}; 28.0; xxxxxxxxxxxxxxxxxxxxxxx1111111101xxxxxxxxxxxxxxxxxxxxxxxxxxx
943; 530; 660; 5; 5; 0.013054830287206266; 4; 1; 16; [530, 550, 552, 588, 660]; [498, 499, 533, 551]; [660]; [767]; {660}; {0011}; 26.0; none
944; 530; 767; 6; 6; 0.015665796344647518; 4; 1; 16; [530, 550, 552, 588, 660, 767]; [498, 499, 533, 551]; [767]; []; {767}; {1011}; 31.0; none
945; 533; 533; 1; 1; 0.0026109660574412533; 2; 1; 4; [533]; [500, 501]; [533]; [551, 552]; {533}; {10}; 26.0; xxxxxxxxxxxxxxxxxxxxxxx1111111110xxxxxxxxxxxxxxxxxxxxxxxxxxx
946; 533; 660; 5; 5; 0.013054830287206266; 4; 1; 16; [533, 551, 552, 588, 660]; [500, 501, 530, 550]; [660]; [767]; {660}; {1100}; 25.0; none
947; 533; 767; 6; 6; 0.015665796344647518; 4; 1; 16; [533, 551, 552, 588, 660, 767]; [500, 501, 530, 550]; [767]; []; {767}; {0010}; 24.0; none
948; 536; 536; 1; 1; 0.0026109660574412533; 2; 1; 4; [536]; [309, 502]; [536]; [553]; {536}; {01}; 26.0; 11x1xxxx1x0xxxxxxxxxxxx1xxxxxxxxx00xxxxxxxxxxxxxx00001xxxxx1
949; 536; 553; 2; 2; 0.005221932114882507; 3; 1; 8; [536, 553]; [309, 502, 503]; [553]; [590, 593, 596]; {553}; {100}; 26.0; 11xx1xxx110xxxxxxxxxxxx0xxxxxxxxx11xxxxxxxxxxxxxx00001xxxxxx
950; 537; 537; 1; 1; 0.0026109660574412533; 2; 1; 4; [537]; [316, 504]; [537]; [557]; {537}; {01}; 25.0; 11x1xxxx1x0xxxxxxxxxxxxx1xxxxxxxx0x0xxxxxxxxxxxxx00001xxxxx1
951; 537; 557; 2; 2; 0.005221932114882507; 3; 1; 8; [537, 557]; [316, 504, 505]; [557]; [597, 600, 605]; {557}; {001}; 26.0; xxxxxxxx0xxxxxxxxxxxxxxx0xxxxxxxxxx0xxxxx0xxxxxxx000x1xxxxx1
952; 538; 538; 1; 1; 0.0026109660574412533; 2; 1; 4; [538]; [317, 506]; [538]; [561]; {538}; {01}; 27.0; 11x1xxxx1x0xxxxxxxxxxxxxx1xxxxxxx0xx0xxxxxxxxxxxx00001xxxxx1
953; 538; 561; 2; 2; 0.005221932114882507; 3; 1; 8; [538, 561]; [317, 506, 507]; [561]; [606, 609, 615]; {561}; {101}; 30.0; xxx1xxxxxxxxxxxxxxxxxxxxx0xxxxxxx1xx0xxxxx0xxxxxx000x1xxxxx1
954; 539; 539; 1; 1; 0.0026109660574412533; 2; 1; 4; [539]; [318, 508]; [539]; [565]; {539}; {11}; 26.0; 11x1xxxx1x0xxxxxxxxxxxxxxx1xxxxxx1xxx10xxxxxxxxxx00001xxxxx1
955; 539; 565; 2; 2; 0.005221932114882507; 3; 1; 8; [539, 565]; [318, 508, 509]; [565]; [616, 619, 624]; {565}; {110}; 27.0; 11x11xxx110xxxxxxxxxxxxxxx1xxxxxx1xxx11xxxxxxxxxx00001xxxxxx
956; 540; 540; 1; 1; 0.0026109660574412533; 2; 1; 4; [540]; [510, 511]; [540]; [569]; {540}; {10}; 26.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxxxx00001xxxxx1
957; 540; 569; 2; 2; 0.005221932114882507; 3; 1; 8; [540, 569]; [510, 511, 488]; [569]; [625, 628, 631]; {569}; {111}; 28.0; 11x11xxx1x0xxxxxxxxxxxxxxxx1xxxxxx1xxxxxxxxxxxxxx00001xxxxx1
958; 541; 541; 1; 1; 0.0026109660574412533; 2; 1; 4; [541]; [512, 513]; [541]; [573]; {541}; {10}; 34.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxxx000010xxxx1
959; 541; 573; 2; 2; 0.005221932114882507; 3; 1; 8; [541, 573]; [512, 513, 489]; [573]; [632, 635, 640]; {573}; {101}; 28.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxxx000010xxxx1
960; 542; 542; 1; 1; 0.0026109660574412533; 2; 1; 4; [542]; [514, 515]; [542]; [577]; {542}; {10}; 31.0; 0xxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxx1xxxxxxxxxxxx000010xxxx1
961; 542; 577; 2; 2; 0.005221932114882507; 3; 1; 8; [542, 577]; [514, 515, 490]; [577]; [641, 644, 650]; {577}; {110}; 25.0; 11x111xx110xxxx11xxxxxxxxxxxx1xxxxxx1xxxxxxxxxxxx000010xxxx0
962; 543; 543; 1; 1; 0.0026109660574412533; 2; 1; 4; [543]; [516, 517]; [543]; [581]; {543}; {00}; 26.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxx0xxxxxxxx0x000010xxxx1
963; 543; 581; 2; 2; 0.005221932114882507; 3; 1; 8; [543, 581]; [516, 517, 491]; [581]; [651, 654, 659]; {581}; {111}; 25.0; 11x11xxx1x0xxxxxxxxxxxxxxxxxxx1xxxxxxx1xxxxxxxxxx000010xxxx1
964; 544; 544; 1; 1; 0.0026109660574412533; 2; 1; 4; [544]; [518, 519]; [544]; [585, 587]; {544}; {11}; 25.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111111111xxxxxxxxxxx
965; 544; 661; 5; 5; 0.013054830287206266; 4; 1; 16; [544, 585, 587, 589, 661]; [518, 519, 547, 586]; [661]; [768]; {661}; {1000}; 30.0; none
966; 544; 768; 6; 6; 0.015665796344647518; 4; 1; 16; [544, 585, 587, 589, 661, 768]; [518, 519, 547, 586]; [768]; []; {768}; {1001}; 24.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx0xxxxxxxx111111111xxxxxxxxxxx
967; 547; 547; 1; 1; 0.0026109660574412533; 2; 1; 4; [547]; [520, 521]; [547]; [586, 587]; {547}; {01}; 31.0; xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx1xxxxxxxx111111101xxxxxxxxxxx
