inputFileName=c1355.bench; numberOfInputs=41; numberOfOutputs=32; numberOfGates=546; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
705; 697; 791; 6; 6; 0.01098901098901099; 4; 1; 16; [697, 715, 751, 768, 769, 791]; [617, 675, 696, 263]; [791]; [815, 833]; {791}; {1000}; 34.0; none
706; 697; 899; 10; 10; 0.018315018315018316; 5; 1; 32; [697, 715, 751, 768, 769, 791, 815, 832, 833, 899]; [617, 675, 696, 263, 663]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {10111}; 42.0; 01100100000001000001100000100000001000011
707; 698; 698; 1; 1; 0.0018315018315018315; 2; 1; 4; [698]; [622, 678]; [698]; [718]; {698}; {10}; 40.0; 00010000000000001000100000001001000010011
708; 698; 718; 2; 2; 0.003663003663003663; 3; 1; 8; [698, 718]; [622, 678, 699]; [718]; [730, 755]; {718}; {011}; 34.0; 0000000000000000000000000000100100000000x
709; 698; 770; 6; 6; 0.01098901098901099; 4; 1; 16; [698, 718, 730, 754, 755, 770]; [622, 678, 699, 242]; [770]; [794, 819]; {770}; {1000}; 36.0; none
710; 698; 834; 10; 10; 0.018315018315018316; 5; 1; 32; [698, 718, 730, 754, 755, 770, 794, 818, 819, 834]; [622, 678, 699, 242, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {10101}; 40.0; 0000100000010000010001000110000000000000x
711; 699; 699; 1; 1; 0.0018315018315018315; 2; 1; 4; [699]; [627, 678]; [699]; [718]; {699}; {11}; 34.0; 01010000000000000000100000100101000010011
712; 699; 718; 2; 2; 0.003663003663003663; 3; 1; 8; [699, 718]; [627, 678, 698]; [718]; [730, 755]; {718}; {010}; 35.0; 00000000000000001000000000110000000000011
713; 699; 770; 6; 6; 0.01098901098901099; 4; 1; 16; [699, 718, 730, 754, 755, 770]; [627, 678, 698, 242]; [770]; [794, 819]; {770}; {1000}; 33.0; none
714; 699; 834; 10; 10; 0.018315018315018316; 5; 1; 32; [699, 718, 730, 754, 755, 770, 794, 818, 819, 834]; [627, 678, 698, 242, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {01010}; 33.0; 00000000000100001000000001100000100100101
715; 700; 700; 1; 1; 0.0018315018315018315; 2; 1; 4; [700]; [632, 681]; [700]; [721]; {700}; {11}; 40.0; 00000000000000000011000010000000000000011
716; 700; 721; 2; 2; 0.003663003663003663; 3; 1; 8; [700, 721]; [632, 681, 701]; [721]; [733, 757]; {721}; {011}; 33.0; 0000000000000000000010010000000000000000x
717; 700; 773; 6; 6; 0.01098901098901099; 4; 1; 16; [700, 721, 733, 756, 757, 773]; [632, 681, 701, 245]; [773]; [797, 821]; {773}; {1100}; 37.0; none
718; 700; 847; 10; 10; 0.018315018315018316; 5; 1; 32; [700, 721, 733, 756, 757, 773, 797, 820, 821, 847]; [632, 681, 701, 245, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {00101}; 35.0; none
719; 701; 701; 1; 1; 0.0018315018315018315; 2; 1; 4; [701]; [637, 681]; [701]; [721]; {701}; {01}; 33.0; 0000000000000000000010010000000000000000x
720; 701; 721; 2; 2; 0.003663003663003663; 3; 1; 8; [701, 721]; [637, 681, 700]; [721]; [733, 757]; {721}; {100}; 34.0; none
721; 701; 773; 6; 6; 0.01098901098901099; 4; 1; 16; [701, 721, 733, 756, 757, 773]; [637, 681, 700, 245]; [773]; [797, 821]; {773}; {1101}; 33.0; none
722; 701; 847; 10; 10; 0.018315018315018316; 5; 1; 32; [701, 721, 733, 756, 757, 773, 797, 820, 821, 847]; [637, 681, 700, 245, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {01011}; 43.0; 00000100000100000000000001110000010100101
723; 702; 702; 1; 1; 0.0018315018315018315; 2; 1; 4; [702]; [622, 684]; [702]; [724]; {702}; {11}; 37.0; 00000000000000001000001100000000000000011
724; 702; 724; 2; 2; 0.003663003663003663; 3; 1; 8; [702, 724]; [622, 684, 703]; [724]; [736, 759]; {724}; {011}; 40.0; 0000000000000000000000000000100100000000x
725; 702; 776; 6; 6; 0.01098901098901099; 4; 1; 16; [702, 724, 736, 758, 759, 776]; [622, 684, 703, 248]; [776]; [800, 823]; {776}; {0110}; 36.0; 00000001000000000000001100001000000010001
726; 702; 860; 10; 10; 0.018315018315018316; 5; 1; 32; [702, 724, 736, 758, 759, 776, 800, 822, 823, 860]; [622, 684, 703, 248, 648]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {00110}; 38.0; none
727; 703; 703; 1; 1; 0.0018315018315018315; 2; 1; 4; [703]; [632, 684]; [703]; [724]; {703}; {11}; 36.0; 01010000000000000000001010000101000010011
728; 703; 724; 2; 2; 0.003663003663003663; 3; 1; 8; [703, 724]; [632, 684, 702]; [724]; [736, 759]; {724}; {011}; 31.0; 0000000000000000000000000000100100000000x
729; 703; 776; 6; 6; 0.01098901098901099; 4; 1; 16; [703, 724, 736, 758, 759, 776]; [632, 684, 702, 248]; [776]; [800, 823]; {776}; {1000}; 37.0; none
730; 703; 860; 10; 10; 0.018315018315018316; 5; 1; 32; [703, 724, 736, 758, 759, 776, 800, 822, 823, 860]; [632, 684, 702, 248, 648]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {11100}; 39.0; 00000000000100000000000001000010000101101
731; 704; 704; 1; 1; 0.0018315018315018315; 2; 1; 4; [704]; [627, 687]; [704]; [727]; {704}; {01}; 39.0; 0000000000000000000000001001000000000000x
732; 704; 727; 2; 2; 0.003663003663003663; 3; 1; 8; [704, 727]; [627, 687, 705]; [727]; [739, 761]; {727}; {100}; 38.0; none
733; 704; 779; 6; 6; 0.01098901098901099; 4; 1; 16; [704, 727, 739, 760, 761, 779]; [627, 687, 705, 251]; [779]; [803, 825]; {779}; {0001}; 39.0; none
734; 704; 873; 10; 10; 0.018315018315018316; 5; 1; 32; [704, 727, 739, 760, 761, 779, 803, 824, 825, 873]; [627, 687, 705, 251, 651]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {00101}; 38.0; none
735; 705; 705; 1; 1; 0.0018315018315018315; 2; 1; 4; [705]; [637, 687]; [705]; [727]; {705}; {01}; 42.0; 0000000000000000000000001001000000000000x
736; 705; 727; 2; 2; 0.003663003663003663; 3; 1; 8; [705, 727]; [637, 687, 704]; [727]; [739, 761]; {727}; {111}; 47.0; 0100100000000000001100000000100000000000x
737; 705; 779; 6; 6; 0.01098901098901099; 4; 1; 16; [705, 727, 739, 760, 761, 779]; [637, 687, 704, 251]; [779]; [803, 825]; {779}; {1110}; 39.0; 0100100000000000000100000000100000000000x
738; 705; 873; 10; 10; 0.018315018315018316; 5; 1; 32; [705, 727, 739, 760, 761, 779, 803, 824, 825, 873]; [637, 687, 704, 251, 651]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {00110}; 34.0; none
739; 706; 706; 1; 1; 0.0018315018315018315; 2; 1; 4; [706]; [690, 691]; [706]; [742, 763]; {706}; {00}; 50.0; none
740; 706; 782; 5; 5; 0.009157509157509158; 3; 1; 8; [706, 742, 762, 763, 782]; [690, 691, 254]; [782]; [806, 827]; {782}; {101}; 54.0; 00001011000000000000000100000000000010011
741; 706; 925; 9; 9; 0.016483516483516484; 4; 1; 16; [706, 742, 762, 763, 782, 806, 826, 827, 925]; [690, 691, 254, 654]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {0000}; 39.0; none
742; 709; 709; 1; 1; 0.0018315018315018315; 2; 1; 4; [709]; [692, 693]; [709]; [745, 765]; {709}; {01}; 50.0; 00110000100000000000000000000000000100001
743; 709; 785; 5; 5; 0.009157509157509158; 3; 1; 8; [709, 745, 764, 765, 785]; [692, 693, 257]; [785]; [809, 829]; {785}; {011}; 42.0; 10011000100000000000000100000000100001001
744; 709; 886; 9; 9; 0.016483516483516484; 4; 1; 16; [709, 745, 764, 765, 785, 809, 828, 829, 886]; [692, 693, 257, 657]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {1100}; 44.0; 00000000010000100000000000010000011000001
745; 712; 712; 1; 1; 0.0018315018315018315; 2; 1; 4; [712]; [694, 695]; [712]; [748, 767]; {712}; {11}; 39.0; 0000000000001001000000000000000000000000x
746; 712; 788; 5; 5; 0.009157509157509158; 3; 1; 8; [712, 748, 766, 767, 788]; [694, 695, 260]; [788]; [812, 831]; {788}; {001}; 47.0; none
747; 712; 912; 9; 9; 0.016483516483516484; 4; 1; 16; [712, 748, 766, 767, 788, 812, 830, 831, 912]; [694, 695, 260, 660]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {1011}; 43.0; 00000000010000100000001000010000000000111
748; 715; 715; 1; 1; 0.0018315018315018315; 2; 1; 4; [715]; [696, 697]; [715]; [751, 769]; {715}; {10}; 43.0; 0011000000001000010010000000000000000000x
749; 715; 791; 5; 5; 0.009157509157509158; 3; 1; 8; [715, 751, 768, 769, 791]; [696, 697, 263]; [791]; [815, 833]; {791}; {011}; 68.0; 00111000000000000000000000000000000100011
750; 715; 899; 9; 9; 0.016483516483516484; 4; 1; 16; [715, 751, 768, 769, 791, 815, 832, 833, 899]; [696, 697, 263, 663]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {0111}; 45.0; 01101000000000000000000100000000001000011
751; 718; 718; 1; 1; 0.0018315018315018315; 2; 1; 4; [718]; [698, 699]; [718]; [730, 755]; {718}; {10}; 40.0; 01010000000000000000100000100101000010011
752; 718; 770; 5; 5; 0.009157509157509158; 3; 1; 8; [718, 730, 754, 755, 770]; [698, 699, 242]; [770]; [794, 819]; {770}; {110}; 40.0; 00000001000000000000000010010000000010011
753; 718; 834; 9; 9; 0.016483516483516484; 4; 1; 16; [718, 730, 754, 755, 770, 794, 818, 819, 834]; [698, 699, 242, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {1000}; 38.0; 00000000000100001010010000000000000100101
754; 721; 721; 1; 1; 0.0018315018315018315; 2; 1; 4; [721]; [700, 701]; [721]; [733, 757]; {721}; {01}; 40.0; 00000000000000000011000010000000000000011
755; 721; 773; 5; 5; 0.009157509157509158; 3; 1; 8; [721, 733, 756, 757, 773]; [700, 701, 245]; [773]; [797, 821]; {773}; {000}; 45.0; none
756; 721; 847; 9; 9; 0.016483516483516484; 4; 1; 16; [721, 733, 756, 757, 773, 797, 820, 821, 847]; [700, 701, 245, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {0011}; 19.0; none
757; 724; 724; 1; 1; 0.0018315018315018315; 2; 1; 4; [724]; [702, 703]; [724]; [736, 759]; {724}; {01}; 37.0; 00000000000000001000001100000000000000011
758; 724; 776; 5; 5; 0.009157509157509158; 3; 1; 8; [724, 736, 758, 759, 776]; [702, 703, 248]; [776]; [800, 823]; {776}; {010}; 34.0; 00000001000000001000000100000000000110011
759; 724; 860; 9; 9; 0.016483516483516484; 4; 1; 16; [724, 736, 758, 759, 776, 800, 822, 823, 860]; [702, 703, 248, 648]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {1101}; 27.0; 0010000000010000100001001000001000000000x
760; 727; 727; 1; 1; 0.0018315018315018315; 2; 1; 4; [727]; [704, 705]; [727]; [739, 761]; {727}; {10}; 34.0; 0100100000000000001100000000100000000000x
761; 727; 779; 5; 5; 0.009157509157509158; 3; 1; 8; [727, 739, 760, 761, 779]; [704, 705, 251]; [779]; [803, 825]; {779}; {001}; 46.0; none
762; 727; 873; 9; 9; 0.016483516483516484; 4; 1; 16; [727, 739, 760, 761, 779, 803, 824, 825, 873]; [704, 705, 251, 651]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {0100}; 30.0; 00000000000000001010010000000000000001001
763; 730; 730; 1; 1; 0.0018315018315018315; 2; 1; 4; [730]; [242, 718]; [730]; [754, 755]; {730}; {10}; 34.0; 00000000000000000000000000001010100000001
764; 730; 770; 4; 4; 0.007326007326007326; 2; 1; 4; [730, 754, 755, 770]; [242, 718]; [770]; [794, 819]; {770}; {10}; 34.0; 00000001000000000000000010010000100010011
765; 730; 834; 8; 8; 0.014652014652014652; 3; 1; 8; [730, 754, 755, 770, 794, 818, 819, 834]; [242, 718, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {111}; 44.0; none
766; 733; 733; 1; 1; 0.0018315018315018315; 2; 1; 4; [733]; [245, 721]; [733]; [756, 757]; {733}; {01}; 44.0; 00000000000000001010000010111010000000101
767; 733; 773; 4; 4; 0.007326007326007326; 2; 1; 4; [733, 756, 757, 773]; [245, 721]; [773]; [797, 821]; {773}; {01}; 31.0; 00000001000000000101000010000000000100011
768; 733; 847; 8; 8; 0.014652014652014652; 3; 1; 8; [733, 756, 757, 773, 797, 820, 821, 847]; [245, 721, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {000}; 34.0; 00000000000100000000000000100100000001101
769; 736; 736; 1; 1; 0.0018315018315018315; 2; 1; 4; [736]; [248, 724]; [736]; [758, 759]; {736}; {10}; 39.0; 00000000000000000000000000001010001000001
770; 736; 776; 4; 4; 0.007326007326007326; 2; 1; 4; [736, 758, 759, 776]; [248, 724]; [776]; [800, 823]; {776}; {01}; 40.0; 00000001000000001000000100000000000110011
771; 736; 860; 8; 8; 0.014652014652014652; 3; 1; 8; [736, 758, 759, 776, 800, 822, 823, 860]; [248, 724, 648]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {000}; 41.0; 00000000000100000000000001100000000001101
772; 739; 739; 1; 1; 0.0018315018315018315; 2; 1; 4; [739]; [251, 727]; [739]; [760, 761]; {739}; {01}; 34.0; 00000000000000001010010000000000000010001
773; 739; 779; 4; 4; 0.007326007326007326; 2; 1; 4; [739, 760, 761, 779]; [251, 727]; [779]; [803, 825]; {779}; {10}; 30.0; 00000000000000000000000010010000000100001
774; 739; 873; 8; 8; 0.014652014652014652; 3; 1; 8; [739, 760, 761, 779, 803, 824, 825, 873]; [251, 727, 651]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {110}; 32.0; 00000000000000000000011000110010000101101
775; 742; 742; 1; 1; 0.0018315018315018315; 2; 1; 4; [742]; [254, 706]; [742]; [762, 763]; {742}; {11}; 38.0; 10001100101000000000000000000000100010001
776; 742; 782; 4; 4; 0.007326007326007326; 2; 1; 4; [742, 762, 763, 782]; [254, 706]; [782]; [806, 827]; {782}; {11}; 30.0; 01000000100100000000000100000000000110011
777; 742; 925; 8; 8; 0.014652014652014652; 3; 1; 8; [742, 762, 763, 782, 806, 826, 827, 925]; [254, 706, 654]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {101}; 45.0; 00000000010000100000100000010000000010001
778; 745; 745; 1; 1; 0.0018315018315018315; 2; 1; 4; [745]; [257, 709]; [745]; [764, 765]; {745}; {00}; 36.0; 0000101000000000000000000000000000000000x
779; 745; 785; 4; 4; 0.007326007326007326; 2; 1; 4; [745, 764, 765, 785]; [257, 709]; [785]; [809, 829]; {785}; {01}; 39.0; 01010000100000000000000100000000000100011
780; 745; 886; 8; 8; 0.014652014652014652; 3; 1; 8; [745, 764, 765, 785, 809, 828, 829, 886]; [257, 709, 657]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {110}; 36.0; none
781; 748; 748; 1; 1; 0.0018315018315018315; 2; 1; 4; [748]; [260, 712]; [748]; [766, 767]; {748}; {00}; 40.0; 0000000000001010000000000000000000000000x
782; 748; 788; 4; 4; 0.007326007326007326; 2; 1; 4; [748, 766, 767, 788]; [260, 712]; [788]; [812, 831]; {788}; {01}; 40.0; 10000001000000000000000100000000100100011
783; 748; 912; 8; 8; 0.014652014652014652; 3; 1; 8; [748, 766, 767, 788, 812, 830, 831, 912]; [260, 712, 660]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {001}; 35.0; 1000010010000010001000000001000000000000x
784; 751; 751; 1; 1; 0.0018315018315018315; 2; 1; 4; [751]; [263, 715]; [751]; [768, 769]; {751}; {11}; 37.0; 10100100000000000000000000000000100000011
785; 751; 791; 4; 4; 0.007326007326007326; 2; 1; 4; [751, 768, 769, 791]; [263, 715]; [791]; [815, 833]; {791}; {11}; 37.0; 01011000000000000000000000000000100000011
786; 751; 899; 8; 8; 0.014652014652014652; 3; 1; 8; [751, 768, 769, 791, 815, 832, 833, 899]; [263, 715, 663]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {110}; 46.0; 00000110001100100000000000000000011000011
787; 754; 754; 1; 1; 0.0018315018315018315; 2; 1; 4; [754]; [242, 730]; [754]; [770]; {754}; {11}; 36.0; 00000000000000000000000000001001100000001
788; 754; 770; 2; 2; 0.003663003663003663; 3; 1; 8; [754, 770]; [242, 730, 755]; [770]; [794, 819]; {770}; {100}; 39.0; none
789; 754; 834; 6; 6; 0.01098901098901099; 4; 1; 16; [754, 770, 794, 818, 819, 834]; [242, 730, 755, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {1001}; 38.0; none
790; 755; 755; 1; 1; 0.0018315018315018315; 2; 1; 4; [755]; [718, 730]; [755]; [770]; {755}; {11}; 34.0; 00000000000000001000010100000000000010001
791; 755; 770; 2; 2; 0.003663003663003663; 3; 1; 8; [755, 770]; [718, 730, 754]; [770]; [794, 819]; {770}; {110}; 43.0; none
792; 755; 834; 6; 6; 0.01098901098901099; 4; 1; 16; [755, 770, 794, 818, 819, 834]; [718, 730, 754, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {1010}; 38.0; none
793; 756; 756; 1; 1; 0.0018315018315018315; 2; 1; 4; [756]; [245, 733]; [756]; [773]; {756}; {10}; 37.0; 00000000000000001001000010111001010000011
794; 756; 773; 2; 2; 0.003663003663003663; 3; 1; 8; [756, 773]; [245, 733, 757]; [773]; [797, 821]; {773}; {100}; 36.0; none
795; 756; 847; 6; 6; 0.01098901098901099; 4; 1; 16; [756, 773, 797, 820, 821, 847]; [245, 733, 757, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {1100}; 37.0; none
796; 757; 757; 1; 1; 0.0018315018315018315; 2; 1; 4; [757]; [721, 733]; [757]; [773]; {757}; {01}; 34.0; 0000000000000000000010010000000000000000x
797; 757; 773; 2; 2; 0.003663003663003663; 3; 1; 8; [757, 773]; [721, 733, 756]; [773]; [797, 821]; {773}; {011}; 42.0; 0000000000000000000010010000000000000000x
798; 757; 847; 6; 6; 0.01098901098901099; 4; 1; 16; [757, 773, 797, 820, 821, 847]; [721, 733, 756, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {1111}; 42.0; 00000100000100000000000000110100000100101
799; 758; 758; 1; 1; 0.0018315018315018315; 2; 1; 4; [758]; [248, 736]; [758]; [776]; {758}; {10}; 40.0; 00000000000000001000000001010000001010001
800; 758; 776; 2; 2; 0.003663003663003663; 3; 1; 8; [758, 776]; [248, 736, 759]; [776]; [800, 823]; {776}; {000}; 38.0; none
801; 758; 860; 6; 6; 0.01098901098901099; 4; 1; 16; [758, 776, 800, 822, 823, 860]; [248, 736, 759, 648]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {1010}; 36.0; 00000000000100000110100001000100001100101
802; 759; 759; 1; 1; 0.0018315018315018315; 2; 1; 4; [759]; [724, 736]; [759]; [776]; {759}; {10}; 39.0; 00000000000000001000000001010000001010001
803; 759; 776; 2; 2; 0.003663003663003663; 3; 1; 8; [759, 776]; [724, 736, 758]; [776]; [800, 823]; {776}; {110}; 36.0; none
804; 759; 860; 6; 6; 0.01098901098901099; 4; 1; 16; [759, 776, 800, 822, 823, 860]; [724, 736, 758, 648]; [860]; [940, 945, 948, 973, 977, 979, 1016, 1026, 1042, 1054, 1066, 1078]; {860}; {1000}; 31.0; none
805; 760; 760; 1; 1; 0.0018315018315018315; 2; 1; 4; [760]; [251, 739]; [760]; [779]; {760}; {11}; 41.0; 00000000000000000000000010010000000100001
806; 760; 779; 2; 2; 0.003663003663003663; 3; 1; 8; [760, 779]; [251, 739, 761]; [779]; [803, 825]; {779}; {000}; 33.0; none
807; 760; 873; 6; 6; 0.01098901098901099; 4; 1; 16; [760, 779, 803, 824, 825, 873]; [251, 739, 761, 651]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {0111}; 38.0; 00000001000000000000001010000100000001101
808; 761; 761; 1; 1; 0.0018315018315018315; 2; 1; 4; [761]; [727, 739]; [761]; [779]; {761}; {00}; 32.0; none
809; 761; 779; 2; 2; 0.003663003663003663; 3; 1; 8; [761, 779]; [727, 739, 760]; [779]; [803, 825]; {779}; {100}; 33.0; none
810; 761; 873; 6; 6; 0.01098901098901099; 4; 1; 16; [761, 779, 803, 824, 825, 873]; [727, 739, 760, 651]; [873]; [943, 946, 949, 971, 975, 978, 1021, 1031, 1045, 1057, 1069, 1081]; {873}; {1101}; 38.0; none
811; 762; 762; 1; 1; 0.0018315018315018315; 2; 1; 4; [762]; [254, 742]; [762]; [782]; {762}; {10}; 41.0; 10001100100100000000000000000000100010001
812; 762; 782; 2; 2; 0.003663003663003663; 3; 1; 8; [762, 782]; [254, 742, 763]; [782]; [806, 827]; {782}; {110}; 41.0; none
813; 762; 925; 6; 6; 0.01098901098901099; 4; 1; 16; [762, 782, 806, 826, 827, 925]; [254, 742, 763, 654]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {0001}; 35.0; none
814; 763; 763; 1; 1; 0.0018315018315018315; 2; 1; 4; [763]; [706, 742]; [763]; [782]; {763}; {10}; 32.0; 10001100100100000000000000000000100010001
815; 763; 782; 2; 2; 0.003663003663003663; 3; 1; 8; [763, 782]; [706, 742, 762]; [782]; [806, 827]; {782}; {111}; 38.0; 10000101000000000000000000000000100000001
816; 763; 925; 6; 6; 0.01098901098901099; 4; 1; 16; [763, 782, 806, 826, 827, 925]; [706, 742, 762, 654]; [925]; [954, 956, 958, 961, 964, 985, 996, 1001, 1084, 1096, 1108, 1120]; {925}; {0110}; 32.0; 00100100000000000000000000010000011000001
817; 764; 764; 1; 1; 0.0018315018315018315; 2; 1; 4; [764]; [257, 745]; [764]; [785]; {764}; {00}; 40.0; none
818; 764; 785; 2; 2; 0.003663003663003663; 3; 1; 8; [764, 785]; [257, 745, 765]; [785]; [809, 829]; {785}; {101}; 38.0; 10010000101110010000000000000000000101001
819; 764; 886; 6; 6; 0.01098901098901099; 4; 1; 16; [764, 785, 809, 828, 829, 886]; [257, 745, 765, 657]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {1100}; 22.0; none
820; 765; 765; 1; 1; 0.0018315018315018315; 2; 1; 4; [765]; [709, 745]; [765]; [785]; {765}; {00}; 37.0; none
821; 765; 785; 2; 2; 0.003663003663003663; 3; 1; 8; [765, 785]; [709, 745, 764]; [785]; [809, 829]; {785}; {111}; 38.0; 00000000101100000000000000000000000100001
822; 765; 886; 6; 6; 0.01098901098901099; 4; 1; 16; [765, 785, 809, 828, 829, 886]; [709, 745, 764, 657]; [886]; [950, 952, 959, 962, 967, 984, 1006, 1011, 1087, 1099, 1111, 1123]; {886}; {0111}; 37.0; 0100001000000000000001000001000000000000x
823; 766; 766; 1; 1; 0.0018315018315018315; 2; 1; 4; [766]; [260, 748]; [766]; [788]; {766}; {01}; 38.0; 0000000000001001000000000000000000000000x
824; 766; 788; 2; 2; 0.003663003663003663; 3; 1; 8; [766, 788]; [260, 748, 767]; [788]; [812, 831]; {788}; {010}; 33.0; 10000000010100000000000000000000100000001
825; 766; 912; 6; 6; 0.01098901098901099; 4; 1; 16; [766, 788, 812, 830, 831, 912]; [260, 748, 767, 660]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {0011}; 50.0; none
826; 767; 767; 1; 1; 0.0018315018315018315; 2; 1; 4; [767]; [712, 748]; [767]; [788]; {767}; {01}; 35.0; 0000000000001001000000000000000000000000x
827; 767; 788; 2; 2; 0.003663003663003663; 3; 1; 8; [767, 788]; [712, 748, 766]; [788]; [812, 831]; {788}; {011}; 33.0; 0000000000001001000000000000000000000000x
828; 767; 912; 6; 6; 0.01098901098901099; 4; 1; 16; [767, 788, 812, 830, 831, 912]; [712, 748, 766, 660]; [912]; [953, 957, 960, 965, 968, 983, 996, 1006, 1090, 1102, 1114, 1126]; {912}; {0101}; 29.0; 10000100100000100010000000010000000000101
829; 768; 768; 1; 1; 0.0018315018315018315; 2; 1; 4; [768]; [263, 751]; [768]; [791]; {768}; {10}; 43.0; 10010100000000000000000000000000100000011
830; 768; 791; 2; 2; 0.003663003663003663; 3; 1; 8; [768, 791]; [263, 751, 769]; [791]; [815, 833]; {791}; {111}; 56.0; 00000000100100000000000000000000000000011
831; 768; 899; 6; 6; 0.01098901098901099; 4; 1; 16; [768, 791, 815, 832, 833, 899]; [263, 751, 769, 663]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {0000}; 29.0; none
832; 769; 769; 1; 1; 0.0018315018315018315; 2; 1; 4; [769]; [715, 751]; [769]; [791]; {769}; {00}; 21.0; none
833; 769; 791; 2; 2; 0.003663003663003663; 3; 1; 8; [769, 791]; [715, 751, 768]; [791]; [815, 833]; {791}; {000}; 19.0; none
834; 769; 899; 6; 6; 0.01098901098901099; 4; 1; 16; [769, 791, 815, 832, 833, 899]; [715, 751, 768, 663]; [899]; [951, 955, 963, 966, 969, 982, 1001, 1011, 1093, 1105, 1117, 1129]; {899}; {1001}; 33.0; none
835; 770; 770; 1; 1; 0.0018315018315018315; 2; 1; 4; [770]; [754, 755]; [770]; [794, 819]; {770}; {00}; 33.0; none
836; 770; 834; 5; 5; 0.009157509157509158; 3; 1; 8; [770, 794, 818, 819, 834]; [754, 755, 642]; [834]; [938, 941, 944, 974, 976, 981, 1016, 1021, 1036, 1048, 1060, 1072]; {834}; {011}; 35.0; 00001000000100000000000001000010100000001
837; 773; 773; 1; 1; 0.0018315018315018315; 2; 1; 4; [773]; [756, 757]; [773]; [797, 821]; {773}; {10}; 26.0; 00000000000000000000000010110000000000011
838; 773; 847; 5; 5; 0.009157509157509158; 3; 1; 8; [773, 797, 820, 821, 847]; [756, 757, 645]; [847]; [939, 942, 947, 970, 972, 980, 1026, 1031, 1039, 1051, 1063, 1075]; {847}; {000}; 44.0; none
