inputFileName=c3540.bench; numberOfInputs=50; numberOfOutputs=22; numberOfGates=1669; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
1923; 3050; 3050; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3050]; [2578]; [3050]; [3273]; {3050}; {1}; 35.0; 111100x01000x0xxxxxxxx1x0xxxxxxxxxxxxx0xxxxxxxxxxx
1924; 3050; 3273; 2; 2; 0.0011983223487118035; 2; 1; 4; [3050, 3273]; [2578, 690]; [3273]; [3398]; {3273}; {00}; 47.0; 110100xx00xxxxxxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxxxxx
1925; 3051; 3051; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3051]; [2587]; [3051]; [3274]; {3051}; {0}; 48.0; 11110xxxx1xxxxxxxxxxxx1011xxxxxxxxxxxxxxxxxxxxxxxx
1926; 3051; 3274; 2; 2; 0.0011983223487118035; 2; 1; 4; [3051, 3274]; [2587, 706]; [3274]; [3398]; {3274}; {11}; 47.0; 111100x0x100x0xxxxxxxx1x0xxxxxxxxxxxxx0xxxxxxxxxxx
1927; 3052; 3052; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3052]; [2596]; [3052]; [3275]; {3052}; {1}; 46.0; 110100xx001xx0xxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxxxxx
1928; 3052; 3275; 2; 2; 0.0011983223487118035; 2; 1; 4; [3052, 3275]; [2596, 715]; [3275]; [3398]; {3275}; {01}; 31.0; 11110xxxxx1xxxxxxxxxxx1100xxxxxxxxxxxxxxxxxxxxxxxx
1929; 3053; 3053; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3053]; [2605]; [3053]; [3276]; {3053}; {0}; 32.0; 11110xxxxxx1xxxxxxxxxx1101xxxxxxxxxxxxxxxxxxxxxxxx
1930; 3053; 3276; 2; 2; 0.0011983223487118035; 2; 1; 4; [3053, 3276]; [2605, 727]; [3276]; [3398]; {3276}; {10}; 31.0; 110100xx0000x0xxxxxxxx1xxxxxxxxxxxxxxx0xxxxxxxxxxx
1931; 3054; 3054; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3054]; [2614]; [3054]; [3277]; {3054}; {1}; 47.0; 111100x0x00010xxxxxxxx1x0xxxxxxxxxxxxx0xxxxxxxxxxx
1932; 3054; 3277; 2; 2; 0.0011983223487118035; 2; 1; 4; [3054, 3277]; [2614, 740]; [3277]; [3398]; {3277}; {00}; 47.0; 11110xxxxxxx0xxxxxxxxx1110xxxxxxxxxxxxxxxxxxxxxxxx
1933; 3055; 3055; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3055]; [2623]; [3055]; [3278]; {3055}; {0}; 32.0; 11110xxxxxxxx1xxxxxxxx1111xxxxxxxxxxxxxxxxxxxxxxxx
1934; 3055; 3278; 2; 2; 0.0011983223487118035; 2; 1; 4; [3055, 3278]; [2623, 753]; [3278]; [3398]; {3278}; {01}; 46.0; 11110xxxxxxxx1xxxxxxxx1111xxxxxxxxxxxxxxxxxxxxxxxx
1935; 3056; 3056; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3056]; [2560]; [3056]; [3279]; {3056}; {0}; 47.0; 1111xxxxxxxxxxxxxxxxxx1000xxxxxxxxxxxxx1xxxxxxxxxx
1936; 3056; 3279; 2; 2; 0.0011983223487118035; 2; 1; 4; [3056, 3279]; [2560, 294]; [3279]; [3399]; {3279}; {10}; 47.0; 1101x0xxx00xx0xxxxxxxx1xxxxxxxxxxxxxxx00xxxxxxxxxx
1937; 3057; 3057; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3057]; [2569]; [3057]; [3280]; {3057}; {1}; 32.0; 1101x0xx100xx0xxxxxxxx1xxxxxxxxxxxxxxx00xxxxxxxxxx
1938; 3057; 3280; 2; 2; 0.0011983223487118035; 2; 1; 4; [3057, 3280]; [2569, 690]; [3280]; [3399]; {3280}; {01}; 31.0; 1111xxxx1xxxxxxxxxxxxx1001xxxxxxxxxxxxxxxxxxxxxxxx
1939; 3058; 3058; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3058]; [2578]; [3058]; [3281]; {3058}; {0}; 32.0; 1101x0xxx10xxxxxxxxxxx1xxxxxxxxxxxxxxxx0xxxxxxxxxx
1940; 3058; 3281; 2; 2; 0.0011983223487118035; 2; 1; 4; [3058, 3281]; [2578, 706]; [3281]; [3399]; {3281}; {11}; 47.0; 1111x0xx010000xxxxxxxx1x0xxxxxxxxxxxxx00xxxxxxxxxx
1941; 3059; 3059; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3059]; [2587]; [3059]; [3282]; {3059}; {0}; 31.0; 1111xxxxxx1xxxxxxxxxxx1011xxxxxxxxxxxxxxxxxxxxxxxx
1942; 3059; 3282; 2; 2; 0.0011983223487118035; 2; 1; 4; [3059, 3282]; [2587, 715]; [3282]; [3399]; {3282}; {01}; 32.0; 1111xxxxxx1xxxxxxxxxxx1011xxxxxxxxxxxxxxxxxxxxxxxx
1943; 3060; 3060; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3060]; [2596]; [3060]; [3283]; {3060}; {0}; 33.0; 1111xxxxxxx1xxxxxxxxxx1100xxxxxxxxxxxxxxxxxxxxxxxx
1944; 3060; 3283; 2; 2; 0.0011983223487118035; 2; 1; 4; [3060, 3283]; [2596, 727]; [3283]; [3399]; {3283}; {01}; 31.0; 1111xxxxxxx1xxxxxxxxxx1100xxxxxxxxxxxxxxxxxxxxxxxx
1945; 3061; 3061; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3061]; [2605]; [3061]; [3284]; {3061}; {0}; 49.0; 1111xxxxxxxx1xxxxxxxxx1101xxxxxxxxxxxxxxxxxxxxxxxx
1946; 3061; 3284; 2; 2; 0.0011983223487118035; 2; 1; 4; [3061, 3284]; [2605, 740]; [3284]; [3399]; {3284}; {01}; 31.0; 1111xxxxxxxx1xxxxxxxxx1101xxxxxxxxxxxxxxxxxxxxxxxx
1947; 3062; 3062; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3062]; [2614]; [3062]; [3285]; {3062}; {0}; 32.0; 1111xxxxxxxxx1xxxxxxxx1110xxxxxxxxxxxxxxxxxxxxxxxx
1948; 3062; 3285; 2; 2; 0.0011983223487118035; 2; 1; 4; [3062, 3285]; [2614, 753]; [3285]; [3399]; {3285}; {11}; 32.0; 1111x0xx000001xxxxxxxx1x0xxxxxxxxxxxxx00xxxxxxxxxx
1949; 3063; 3063; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3063]; [2623]; [3063]; [3286]; {3063}; {0}; 53.0; 1111xxxxxxxxxxxxxxxxxx1111xxxxxxxxxxxx1xxxxxxxxxxx
1950; 3063; 3286; 2; 2; 0.0011983223487118035; 2; 1; 4; [3063, 3286]; [2623, 283]; [3286]; [3399]; {3286}; {11}; 31.0; 1111x0xx000000xxxxxxxx1x0xxxxxxxxxxxxx10xxxxxxxxxx
1951; 3064; 3064; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3064]; [2560]; [3064]; [3287]; {3064}; {0}; 32.0; 1111xxxxxxxxxxxxxxxxxx1000xxxxxxxxxxxxxx1xxxxxxxxx
1952; 3064; 3287; 2; 2; 0.0011983223487118035; 2; 1; 4; [3064, 3287]; [2560, 303]; [3287]; [3400]; {3287}; {00}; 31.0; 1111xxxxxxxxxxxxxxxxxx1000xxxxxxxxxxxxxx0xxxxxxxxx
1953; 3065; 3065; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3065]; [2569]; [3065]; [3288]; {3065}; {0}; 49.0; 1111xxxxx1xxxxxxxxxxxx1001xxxxxxxxxxxxxxxxxxxxxxxx
1954; 3065; 3288; 2; 2; 0.0011983223487118035; 2; 1; 4; [3065, 3288]; [2569, 706]; [3288]; [3400]; {3288}; {11}; 32.0; 1101x0xxx10xx0xxxxxxxx1xxxxxxxxxxxxxxx000xxxxxxxxx
1955; 3066; 3066; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3066]; [2578]; [3066]; [3289]; {3066}; {1}; 47.0; 1111x0xxx01000xxxxxxxx1x0xxxxxxxxxxxxx000xxxxxxxxx
1956; 3066; 3289; 2; 2; 0.0011983223487118035; 2; 1; 4; [3066, 3289]; [2578, 715]; [3289]; [3400]; {3289}; {11}; 31.0; 1111x0xxx01000xxxxxxxx1x0xxxxxxxxxxxxx000xxxxxxxxx
1957; 3067; 3067; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3067]; [2587]; [3067]; [3290]; {3067}; {1}; 32.0; 1111x0xxx00100xxxxxxxx1x0xxxxxxxxxxxxx000xxxxxxxxx
1958; 3067; 3290; 2; 2; 0.0011983223487118035; 2; 1; 4; [3067, 3290]; [2587, 727]; [3290]; [3400]; {3290}; {10}; 47.0; 1111x0xxx00000xxxxxxxx1x0xxxxxxxxxxxxx000xxxxxxxxx
1959; 3068; 3068; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3068]; [2596]; [3068]; [3291]; {3068}; {1}; 31.0; 1101x0xxx00x10xxxxxxxx1xxxxxxxxxxxxxxx000xxxxxxxxx
1960; 3068; 3291; 2; 2; 0.0011983223487118035; 2; 1; 4; [3068, 3291]; [2596, 740]; [3291]; [3400]; {3291}; {11}; 31.0; 1101x0xxx00x10xxxxxxxx1xxxxxxxxxxxxxxx000xxxxxxxxx
1961; 3069; 3069; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3069]; [2605]; [3069]; [3292]; {3069}; {1}; 48.0; 1101x0xxx00xx1xxxxxxxx1xxxxxxxxxxxxxxx000xxxxxxxxx
1962; 3069; 3292; 2; 2; 0.0011983223487118035; 2; 1; 4; [3069, 3292]; [2605, 753]; [3292]; [3400]; {3292}; {10}; 32.0; 1101x0xxx00xx0xxxxxxxx1xxxxxxxxxxxxxxx000xxxxxxxxx
1963; 3070; 3070; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3070]; [2614]; [3070]; [3293]; {3070}; {1}; 32.0; 1111x0xxx00000xxxxxxxx1x0xxxxxxxxxxxxx100xxxxxxxxx
1964; 3070; 3293; 2; 2; 0.0011983223487118035; 2; 1; 4; [3070, 3293]; [2614, 283]; [3293]; [3400]; {3293}; {11}; 47.0; 1111x0xxx00000xxxxxxxx1x0xxxxxxxxxxxxx100xxxxxxxxx
1965; 3071; 3071; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3071]; [2623]; [3071]; [3294]; {3071}; {0}; 32.0; 1111xxxxxxxxxxxxxxxxxx1111xxxxxxxxxxxxx1xxxxxxxxxx
1966; 3071; 3294; 2; 2; 0.0011983223487118035; 2; 1; 4; [3071, 3294]; [2623, 294]; [3294]; [3400]; {3294}; {11}; 47.0; 1111x0xxx00000xxxxxxxx1x0xxxxxxxxxxxxx010xxxxxxxxx
1967; 3072; 3072; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3072]; [2560]; [3072]; [3295]; {3072}; {1}; 48.0; 1101x0xxxx00x0xxxxxxxx1xxxxxxxxxxxxxxx0001xxxxxxxx
1968; 3072; 3295; 2; 2; 0.0011983223487118035; 2; 1; 4; [3072, 3295]; [2560, 311]; [3295]; [3401]; {3295}; {11}; 47.0; 1101x0xxxx00x0xxxxxxxx1xxxxxxxxxxxxxxx0001xxxxxxxx
1969; 3073; 3073; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3073]; [2569]; [3073]; [3296]; {3073}; {1}; 48.0; 1101x0xxxx10x0xxxxxxxx1xxxxxxxxxxxxxxx0000xxxxxxxx
1970; 3073; 3296; 2; 2; 0.0011983223487118035; 2; 1; 4; [3073, 3296]; [2569, 715]; [3296]; [3401]; {3296}; {10}; 31.0; 1101x0xxxx00x0xxxxxxxx1xxxxxxxxxxxxxxx0000xxxxxxxx
1971; 3074; 3074; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3074]; [2578]; [3074]; [3297]; {3074}; {1}; 47.0; 1111x0xxxx01x0xxxxxxxx1x0xxxxxxxxxxxxx0000xxxxxxxx
1972; 3074; 3297; 2; 2; 0.0011983223487118035; 2; 1; 4; [3074, 3297]; [2578, 727]; [3297]; [3401]; {3297}; {01}; 47.0; 1101x0xxxx01xxxxxxxxxx1xxxxxxxxxxxxxxxxxx0xxxxxxxx
1973; 3075; 3075; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3075]; [2587]; [3075]; [3298]; {3075}; {0}; 47.0; 1111xxxxxxxx1xxxxxxxxx1011xxxxxxxxxxxxxxxxxxxxxxxx
1974; 3075; 3298; 2; 2; 0.0011983223487118035; 2; 1; 4; [3075, 3298]; [2587, 740]; [3298]; [3401]; {3298}; {01}; 32.0; 1111xxxxxxxx1xxxxxxxxx1011xxxxxxxxxxxxxxxxxxxxxxxx
1975; 3076; 3076; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3076]; [2596]; [3076]; [3299]; {3076}; {1}; 33.0; 1101x0xxxx00x1xxxxxxxx1xxxxxxxxxxxxxxx0000xxxxxxxx
1976; 3076; 3299; 2; 2; 0.0011983223487118035; 2; 1; 4; [3076, 3299]; [2596, 753]; [3299]; [3401]; {3299}; {10}; 47.0; 1101x0xxxx00x0xxxxxxxx1xxxxxxxxxxxxxxx0000xxxxxxxx
1977; 3077; 3077; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3077]; [2605]; [3077]; [3300]; {3077}; {1}; 32.0; 1101x0xxxx00x0xxxxxxxx1xxxxxxxxxxxxxxx1000xxxxxxxx
1978; 3077; 3300; 2; 2; 0.0011983223487118035; 2; 1; 4; [3077, 3300]; [2605, 283]; [3300]; [3401]; {3300}; {11}; 47.0; 1101x0xxxx00x0xxxxxxxx1xxxxxxxxxxxxxxx1000xxxxxxxx
1979; 3078; 3078; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3078]; [2614]; [3078]; [3301]; {3078}; {0}; 48.0; 1111xxxxxxxxxxxxxxxxxx1110xxxxxxxxxxxxx1xxxxxxxxxx
1980; 3078; 3301; 2; 2; 0.0011983223487118035; 2; 1; 4; [3078, 3301]; [2614, 294]; [3301]; [3401]; {3301}; {01}; 47.0; 1111xxxxxxxxxxxxxxxxxx1110xxxxxxxxxxxxx1xxxxxxxxxx
1981; 3079; 3079; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3079]; [2623]; [3079]; [3302]; {3079}; {1}; 47.0; 1111x0xxxx0xx0xxxxxxxx1x0xxxxxxxxxxxxx0010xxxxxxxx
1982; 3079; 3302; 2; 2; 0.0011983223487118035; 2; 1; 4; [3079, 3302]; [2623, 303]; [3302]; [3401]; {3302}; {11}; 47.0; 1111x0xxxx0xx0xxxxxxxx1x0xxxxxxxxxxxxx0010xxxxxxxx
1983; 3080; 3080; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3080]; [2560]; [3080]; [3303]; {3080}; {1}; 32.0; 1101x0xxxxxx00xxxxxxxx1xxxxxxxxxxxxxxx00001xxxxxxx
1984; 3080; 3303; 2; 2; 0.0011983223487118035; 2; 1; 4; [3080, 3303]; [2560, 317]; [3303]; [3402]; {3303}; {00}; 47.0; 1111xxxxxxxxxxxxxxxxxx1000xxxxxxxxxxxxxxxx0xxxxxxx
1985; 3081; 3081; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3081]; [2569]; [3081]; [3304]; {3081}; {0}; 48.0; 1111xxxxxxx1xxxxxxxxxx1001xxxxxxxxxxxxxxxxxxxxxxxx
1986; 3081; 3304; 2; 2; 0.0011983223487118035; 2; 1; 4; [3081, 3304]; [2569, 727]; [3304]; [3402]; {3304}; {10}; 31.0; 1101x0xxxxx000xxxxxxxx1xxxxxxxxxxxxxxx00000xxxxxxx
1987; 3082; 3082; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3082]; [2578]; [3082]; [3305]; {3082}; {1}; 48.0; 1111x0xxxxx010xxxxxxxx1x0xxxxxxxxxxxxx00000xxxxxxx
1988; 3082; 3305; 2; 2; 0.0011983223487118035; 2; 1; 4; [3082, 3305]; [2578, 740]; [3305]; [3402]; {3305}; {01}; 46.0; 1101x0xxxxxx10xxxxxxxx1xxxxxxxxxxxxxxxxxxx0xxxxxxx
1989; 3083; 3083; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3083]; [2587]; [3083]; [3306]; {3083}; {1}; 32.0; 1111x0xxxxx0x1xxxxxxxx1x0xxxxxxxxxxxxx00000xxxxxxx
1990; 3083; 3306; 2; 2; 0.0011983223487118035; 2; 1; 4; [3083, 3306]; [2587, 753]; [3306]; [3402]; {3306}; {00}; 31.0; 1111xxxxxxxxx0xxxxxxxx1011xxxxxxxxxxxxxxxxxxxxxxxx
1991; 3084; 3084; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3084]; [2596]; [3084]; [3307]; {3084}; {0}; 33.0; 1111xxxxxxxxxxxxxxxxxx1100xxxxxxxxxxxx1xxxxxxxxxxx
1992; 3084; 3307; 2; 2; 0.0011983223487118035; 2; 1; 4; [3084, 3307]; [2596, 283]; [3307]; [3402]; {3307}; {01}; 46.0; 1111xxxxxxxxxxxxxxxxxx1100xxxxxxxxxxxx1xxxxxxxxxxx
1993; 3085; 3085; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3085]; [2605]; [3085]; [3308]; {3085}; {0}; 46.0; 1111xxxxxxxxxxxxxxxxxx1101xxxxxxxxxxxxx1xxxxxxxxxx
1994; 3085; 3308; 2; 2; 0.0011983223487118035; 2; 1; 4; [3085, 3308]; [2605, 294]; [3308]; [3402]; {3308}; {01}; 31.0; 1111xxxxxxxxxxxxxxxxxx1101xxxxxxxxxxxxx1xxxxxxxxxx
1995; 3086; 3086; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3086]; [2614]; [3086]; [3309]; {3086}; {0}; 49.0; 1111xxxxxxxxxxxxxxxxxx1110xxxxxxxxxxxxxx1xxxxxxxxx
1996; 3086; 3309; 2; 2; 0.0011983223487118035; 2; 1; 4; [3086, 3309]; [2614, 303]; [3309]; [3402]; {3309}; {01}; 46.0; 1111xxxxxxxxxxxxxxxxxx1110xxxxxxxxxxxxxx1xxxxxxxxx
1997; 3087; 3087; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3087]; [2623]; [3087]; [3310]; {3087}; {1}; 48.0; 1111x0xxxxx0x0xxxxxxxx1x0xxxxxxxxxxxxx00010xxxxxxx
1998; 3087; 3310; 2; 2; 0.0011983223487118035; 2; 1; 4; [3087, 3310]; [2623, 311]; [3310]; [3402]; {3310}; {10}; 31.0; 1111x0xxxxx0x0xxxxxxxx1x0xxxxxxxxxxxxx00000xxxxxxx
1999; 3088; 3088; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3088]; [2560]; [3088]; [3311]; {3088}; {0}; 34.0; 1111xxxxxxxxxxxxxxxxxx1000xxxxxxxxxxxxxxxxx1xxxxxx
2000; 3088; 3311; 2; 2; 0.0011983223487118035; 2; 1; 4; [3088, 3311]; [2560, 322]; [3311]; [3403]; {3311}; {10}; 46.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx000000xxxxxx
2001; 3089; 3089; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3089]; [2569]; [3089]; [3312]; {3089}; {0}; 32.0; 1111xxxxxxxx1xxxxxxxxx1001xxxxxxxxxxxxxxxxxxxxxxxx
2002; 3089; 3312; 2; 2; 0.0011983223487118035; 2; 1; 4; [3089, 3312]; [2569, 740]; [3312]; [3403]; {3312}; {10}; 47.0; 1101x0xxxxxx00xxxxxxxx1xxxxxxxxxxxxxxx000000xxxxxx
2003; 3090; 3090; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3090]; [2578]; [3090]; [3313]; {3090}; {0}; 32.0; 1101x0xxxxxxx1xxxxxxxx1xxxxxxxxxxxxxxx0xxxx0xxxxxx
2004; 3090; 3313; 2; 2; 0.0011983223487118035; 2; 1; 4; [3090, 3313]; [2578, 753]; [3313]; [3403]; {3313}; {00}; 47.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx0xxxx0xxxxxx
2005; 3091; 3091; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3091]; [2587]; [3091]; [3314]; {3091}; {0}; 34.0; 1111xxxxxxxxxxxxxxxxxx1011xxxxxxxxxxxx1xxxxxxxxxxx
2006; 3091; 3314; 2; 2; 0.0011983223487118035; 2; 1; 4; [3091, 3314]; [2587, 283]; [3314]; [3403]; {3314}; {10}; 47.0; 1111x0xxxxxx00xxxxxxxx1x0xxxxxxxxxxxxx000000xxxxxx
2007; 3092; 3092; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3092]; [2596]; [3092]; [3315]; {3092}; {1}; 33.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx010000xxxxxx
2008; 3092; 3315; 2; 2; 0.0011983223487118035; 2; 1; 4; [3092, 3315]; [2596, 294]; [3315]; [3403]; {3315}; {01}; 31.0; 1111xxxxxxxxxxxxxxxxxx1100xxxxxxxxxxxxx1xxxxxxxxxx
2009; 3093; 3093; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3093]; [2605]; [3093]; [3316]; {3093}; {1}; 32.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx001000xxxxxx
2010; 3093; 3316; 2; 2; 0.0011983223487118035; 2; 1; 4; [3093, 3316]; [2605, 303]; [3316]; [3403]; {3316}; {00}; 31.0; 1111xxxxxxxxxxxxxxxxxx1101xxxxxxxxxxxxxx0xxxxxxxxx
2011; 3094; 3094; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3094]; [2614]; [3094]; [3317]; {3094}; {0}; 32.0; 1111xxxxxxxxxxxxxxxxxx1110xxxxxxxxxxxxxxx1xxxxxxxx
2012; 3094; 3317; 2; 2; 0.0011983223487118035; 2; 1; 4; [3094, 3317]; [2614, 311]; [3317]; [3403]; {3317}; {00}; 47.0; 1111xxxxxxxxxxxxxxxxxx1110xxxxxxxxxxxxxxx0xxxxxxxx
2013; 3095; 3095; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3095]; [2623]; [3095]; [3318]; {3095}; {0}; 48.0; 1111xxxxxxxxxxxxxxxxxx1111xxxxxxxxxxxxxxxx1xxxxxxx
2014; 3095; 3318; 2; 2; 0.0011983223487118035; 2; 1; 4; [3095, 3318]; [2623, 317]; [3318]; [3403]; {3318}; {00}; 31.0; 1111xxxxxxxxxxxxxxxxxx1111xxxxxxxxxxxxxxxx0xxxxxxx
2015; 3096; 3096; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3096]; [2560]; [3096]; [3319]; {3096}; {1}; 34.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx0000001xxxxx
2016; 3096; 3319; 2; 2; 0.0011983223487118035; 2; 1; 4; [3096, 3319]; [2560, 326]; [3319]; [3404]; {3319}; {11}; 31.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx0000001xxxxx
2017; 3097; 3097; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3097]; [2569]; [3097]; [3320]; {3097}; {0}; 47.0; 1111xxxxxxxxx1xxxxxxxx1001xxxxxxxxxxxxxxxxxxxxxxxx
2018; 3097; 3320; 2; 2; 0.0011983223487118035; 2; 1; 4; [3097, 3320]; [2569, 753]; [3320]; [3404]; {3320}; {01}; 31.0; 1111xxxxxxxxx1xxxxxxxx1001xxxxxxxxxxxxxxxxxxxxxxxx
2019; 3098; 3098; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3098]; [2578]; [3098]; [3321]; {3098}; {1}; 47.0; 1111x0xxxxxxx0xxxxxxxx1x0xxxxxxxxxxxxx1000000xxxxx
2020; 3098; 3321; 2; 2; 0.0011983223487118035; 2; 1; 4; [3098, 3321]; [2578, 283]; [3321]; [3404]; {3321}; {00}; 31.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx00xxxx0xxxxx
2021; 3099; 3099; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3099]; [2587]; [3099]; [3322]; {3099}; {0}; 32.0; 1111xxxxxxxxxxxxxxxxxx1011xxxxxxxxxxxxx1xxxxxxxxxx
2022; 3099; 3322; 2; 2; 0.0011983223487118035; 2; 1; 4; [3099, 3322]; [2587, 294]; [3322]; [3404]; {3322}; {01}; 47.0; 1111xxxxxxxxxxxxxxxxxx1011xxxxxxxxxxxxx1xxxxxxxxxx
2023; 3100; 3100; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3100]; [2596]; [3100]; [3323]; {3100}; {1}; 32.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx0010000xxxxx
2024; 3100; 3323; 2; 2; 0.0011983223487118035; 2; 1; 4; [3100, 3323]; [2596, 303]; [3323]; [3404]; {3323}; {00}; 47.0; 1111xxxxxxxxxxxxxxxxxx1100xxxxxxxxxxxxxx0xxxxxxxxx
2025; 3101; 3101; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3101]; [2605]; [3101]; [3324]; {3101}; {1}; 34.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx0001000xxxxx
2026; 3101; 3324; 2; 2; 0.0011983223487118035; 2; 1; 4; [3101, 3324]; [2605, 311]; [3324]; [3404]; {3324}; {10}; 47.0; 1101x0xxxxxxx0xxxxxxxx1xxxxxxxxxxxxxxx0000000xxxxx
2027; 3102; 3102; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3102]; [2614]; [3102]; [3325]; {3102}; {1}; 32.0; 1111xxxxxxxxx0xxxxxxxx1x0xxxxxxxxxxxxx0000100xxxxx
2028; 3102; 3325; 2; 2; 0.0011983223487118035; 2; 1; 4; [3102, 3325]; [2614, 317]; [3325]; [3404]; {3325}; {10}; 47.0; 1111xxxxxxxxx0xxxxxxxx1x0xxxxxxxxxxxxx0000000xxxxx
2029; 3103; 3103; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3103]; [2623]; [3103]; [3326]; {3103}; {1}; 47.0; 1111xxxxxxxxx0xxxxxxxx1x0xxxxxxxxxxxxx0000010xxxxx
2030; 3103; 3326; 2; 2; 0.0011983223487118035; 2; 1; 4; [3103, 3326]; [2623, 322]; [3326]; [3404]; {3326}; {00}; 47.0; 1111xxxxxxxxxxxxxxxxxx1111xxxxxxxxxxxxxxxxx0xxxxxx
2031; 3104; 3104; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3104]; [2560]; [3104]; [3327]; {3104}; {1}; 48.0; 1101x0xxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxx00000001xxxx
2032; 3104; 3327; 2; 2; 0.0011983223487118035; 2; 1; 4; [3104, 3327]; [2560, 329]; [3327]; [3405]; {3327}; {11}; 47.0; 1101x0xxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxx00000001xxxx
2033; 3105; 3105; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3105]; [2569]; [3105]; [3328]; {3105}; {1}; 48.0; 1101x0xxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxx10000000xxxx
2034; 3105; 3328; 2; 2; 0.0011983223487118035; 2; 1; 4; [3105, 3328]; [2569, 283]; [3328]; [3405]; {3328}; {11}; 47.0; 1101x0xxxxxxxxxxxxxxxx1xxxxxxxxxxxxxxx10000000xxxx
2035; 3106; 3106; 1; 1; 5.991611743559018E-4; 1; 1; 2; [3106]; [2578]; [3106]; [3329]; {3106}; {1}; 32.0; 1111xxxxxxxxxxxxxxxxxx1x0xxxxxxxxxxxxx01000000xxxx
